frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
78,77,253,1,2883085920,0.116417,-0.060500,0.060500,0.135542,618,3,-0.741583,-0.737833,11.993958,12.027004,6.410280,0.000000,5.656166,5.544291,0.111875,0.032125,0.146292,0.797416,638,8199904,136560,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
79,78,255,1,2891194020,-4.557125,-0.056542,0.056542,0.032958,607,0,-22.098458,-22.094708,21.356875,21.093470,21.096767,0.000000,0.000210,0.000000,0.000000,0.032792,0.014500,0.922499,638,8009810,125793,0,302,0,302,0,0,0,0,0,0,22262,14400,4680,3182,0
80,79,257,1,2899302120,0.033291,-0.059000,0.059000,0.045958,613,3,-0.824709,-0.824417,12.092917,12.007498,7.198908,0.000000,5.636209,5.614791,0.021418,0.030291,0.026417,0.481000,633,8122665,129000,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
81,80,259,1,2907410220,-4.375750,-0.060167,0.060167,0.039875,616,0,-21.917084,-21.916792,21.092375,20.986000,20.969358,0.000000,0.000293,0.000000,0.000000,0.039750,0.013541,1.253291,640,8102661,136909,0,302,0,302,0,0,0,0,0,0,20422,14400,3510,2512,0
82,81,261,1,2915518320,0.045500,-0.034333,0.034333,0.045625,612,2,-1.416278,-1.286458,12.262083,12.149211,6.412270,0.000000,5.860334,5.730291,0.130001,0.028458,0.029125,0.613750,638,8091617,120194,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
83,82,263,1,2923626420,-4.843750,-0.058625,0.058625,0.044459,615,0,-22.988861,-22.859041,21.572583,21.466765,21.341843,0.000000,0.000625,0.000000,0.000000,0.044292,0.009083,1.257375,641,8118032,139172,0,302,0,302,0,0,0,0,0,0,20251,14400,3510,2341,0
84,83,265,1,2931734520,0.114459,-0.051041,0.051041,0.114542,616,2,-0.743541,-0.730791,11.725125,11.737388,6.346979,0.000000,5.419583,5.346306,0.073194,0.025250,0.131167,0.623375,636,8169029,130012,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
85,84,267,1,2939842620,-4.463292,-0.058917,0.058917,0.033375,613,0,-22.004625,-21.991875,21.261084,21.012233,21.018841,0.000000,0.000166,0.000000,0.000000,0.033208,0.015833,1.255583,644,8025269,123194,0,302,0,302,0,0,0,0,0,0,22707,14400,4680,3627,0
86,85,269,1,2947950720,0.114791,-0.058084,0.058084,0.114875,616,3,-0.743209,-0.743042,12.105250,12.101033,7.020789,0.000000,5.843084,5.842708,0.000376,0.032000,0.095458,0.613292,636,8168995,128708,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
87,86,271,1,2956058820,-4.512541,-0.045791,0.045791,0.044334,613,0,-22.053875,-22.053708,21.310666,21.142471,21.123877,0.000000,0.000291,0.000000,0.000000,0.044000,0.011334,1.084458,638,8056300,129094,0,302,0,302,0,0,0,0,0,0,21090,14400,3510,3180,0
88,87,273,1,2964166920,0.047583,-0.052959,0.052959,0.047666,614,2,-1.414195,-1.281792,12.123209,12.045463,6.314649,0.000000,5.751749,5.615749,0.135917,0.028666,0.069875,0.446584,640,8122516,118878,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
89,88,275,1,2972275020,-4.558500,-0.045000,0.045000,0.031834,614,0,-22.703611,-22.571208,21.289416,21.132889,21.116000,0.000000,0.000167,0.000000,0.000000,0.031667,0.018875,1.124083,640,8071705,132758,0,302,0,302,0,0,0,0,0,0,21093,14400,3510,3183,0
90,89,277,1,2980383120,0.086750,-0.045959,0.045959,0.086875,615,2,-1.375028,-1.269209,12.038084,11.978426,6.385577,0.000000,5.834209,5.728209,0.105916,0.029083,0.076208,0.313750,635,8138147,123467,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
91,90,279,1,2988491220,-4.613333,-0.035708,0.035708,0.028792,612,0,-22.758444,-22.652625,21.383416,21.208040,21.214267,0.000000,0.000209,0.000000,0.000000,0.028625,0.007125,0.787834,643,8056138,121869,0,302,0,302,0,0,0,0,0,0,22857,14400,4680,3777,0
92,91,281,1,2996599320,0.135500,-0.050458,0.050458,0.154042,620,3,-0.722500,-0.722500,11.934500,11.967972,6.354095,0.000000,5.792040,5.688790,0.103250,0.023084,0.141500,0.301667,641,8199881,127417,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
93,92,283,1,3004707420,-4.418833,-0.056750,0.056750,0.036375,608,0,-21.960167,-21.960167,21.237667,21.019619,21.022040,0.000000,0.000209,0.000000,0.000000,0.036167,0.008791,0.971459,633,8040903,125161,0,302,0,302,0,0,0,0,0,0,21081,14400,3510,3171,0
94,93,285,1,3012815520,0.069042,-0.057208,0.057208,0.069125,616,3,-0.788958,-0.788833,12.195458,12.124713,6.389776,0.000000,5.961333,5.841624,0.119709,0.029625,0.072959,1.187667,642,8122486,115685,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
95,94,287,1,3020923620,-4.370042,-0.071958,0.071958,0.043333,615,0,-21.911375,-21.911250,21.122417,20.962992,20.967407,0.000000,0.000417,0.000000,0.000000,0.043042,0.012625,1.102625,641,8087207,126468,0,302,0,302,0,0,0,0,0,0,21280,14400,3510,3370,0
96,95,289,1,3029031720,0.052917,-0.058625,0.058625,0.059917,613,2,-1.408861,-1.284875,12.260375,12.193330,6.482502,0.000000,6.048917,5.905459,0.143333,0.059708,0.023834,0.486417,633,8108312,117037,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
97,96,291,1,3037139820,-5.009708,-0.069916,0.069916,0.048125,618,0,-23.154819,-23.030833,21.745958,21.606586,21.548630,0.000000,0.000207,0.000000,0.000000,0.047875,0.012167,1.113542,649,8101391,121797,0,302,0,302,0,0,0,0,0,0,23087,14400,4680,4007,0
98,97,293,1,3045247920,0.104250,-0.059250,0.059250,0.125167,617,2,-0.753750,-0.753708,11.569375,11.571840,6.253173,0.000000,5.365041,5.314763,0.050195,0.029375,0.119542,0.669416,638,8169003,121718,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
99,98,295,1,3053356020,-4.501125,-0.041667,0.041667,0.036333,610,0,-22.042459,-22.042417,21.288709,21.074079,21.054995,0.000000,0.000375,0.000000,0.000000,0.036125,0.010416,1.087916,634,8025382,122620,0,302,0,302,0,0,0,0,0,0,21287,14400,3510,3377,0
100,99,297,1,3061464120,0.011583,-0.040917,0.040917,0.032083,612,2,-1.450195,-1.322625,12.170625,12.072045,6.316047,0.000000,5.895583,5.767916,0.127626,0.031916,0.016334,0.609917,638,8107081,109741,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
101,100,299,1,3069572220,-4.616250,-0.062375,0.062375,0.051375,618,0,-22.761361,-22.633791,21.311166,21.211749,21.214228,0.000000,0.000292,0.000000,0.000000,0.051167,0.016792,1.075166,644,8123555,125938,0,302,0,302,0,0,0,0,0,0,21292,14400,3510,3382,0
102,101,301,1,3077680320,0.084000,-0.043209,0.043209,0.096625,614,2,-1.377778,-1.258875,11.983084,11.937919,6.265616,0.000000,5.804542,5.685500,0.119000,0.030250,0.106291,0.609291,633,8132638,116155,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
103,102,303,1,3085788420,-5.205458,-0.057375,0.057375,0.038000,609,0,-23.350569,-23.231666,21.972791,21.792248,21.767782,0.000000,0.000167,0.000000,0.000000,0.037709,0.014000,0.936625,637,8041072,58205,0,292,0,292,0,0,0,0,0,0,7208,0,4680,2528,0
104,103,305,1,3093896520,0.119708,-0.041792,0.041792,0.124542,623,2,-0.738292,-0.738000,11.358167,11.343705,7.153618,0.000000,4.403167,4.402429,0.000529,0.037542,0.102041,0.524167,647,8184088,100186,0,12,0,12,0,0,0,0,0,0,21276,14400,3510,3366,0
105,104,307,1,3102004620,-5.632916,-0.058625,0.058625,0.064417,607,0,-23.174250,-23.173958,22.435958,22.256205,22.225097,0.000000,0.000415,0.000000,0.000000,0.064250,0.029250,0.757333,628,8025542,55931,0,302,0,302,0,0,0,0,0,0,13050,7643,3510,1896,0
106,105,309,1,3110112720,0.117167,-0.064791,0.064791,0.117209,625,2,-0.740833,-0.739833,10.933250,10.895125,6.967994,0.000000,4.147709,4.125931,0.021445,0.043834,0.095125,0.607209,656,8199550,114829,0,2,0,2,0,0,0,0,0,0,15449,6757,4680,4013,0
107,106,311,1,3118220820,-5.552792,-0.176042,0.176042,0.050417,615,0,-23.094125,-23.093125,22.353292,22.160603,22.163330,0.000000,0.000416,0.000000,0.000000,0.050000,0.013917,0.739334,641,8118120,67907,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
108,107,313,1,3126328920,0.105875,-0.053500,0.053500,0.105916,611,1,-1.355903,-1.355542,11.024667,10.960043,6.154954,0.000000,4.861584,4.860931,0.000361,0.081125,0.043375,0.604458,631,8060854,106261,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
109,108,315,1,3134437020,-6.556750,-0.079792,0.079792,0.104458,608,0,-24.701861,-24.701500,23.345958,23.240461,23.253660,0.000000,0.000666,0.000000,0.000000,0.104125,0.065083,1.129625,639,8025364,54629,0,302,0,302,0,0,0,0,0,0,23177,14400,4680,4097,0
110,109,317,1,3142545120,-0.090042,-0.057083,0.057083,0.057667,621,1,-1.551820,-1.551583,10.216625,10.062000,7.917576,0.000000,2.550458,2.549347,0.000237,0.057208,0.020542,0.343083,642,8168895,119883,0,2,0,2,0,0,0,0,0,0,5407,0,3510,1897,0
111,110,319,1,3150653220,-7.475958,-0.042375,0.042375,0.092833,613,0,-25.621070,-25.620833,24.069250,23.974869,23.990174,0.000000,0.000916,0.000000,0.000000,0.092292,0.027500,0.639458,638,8110257,70895,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
112,111,321,1,3158761320,0.023167,-0.040083,0.040083,0.050084,611,1,-1.438611,-1.438333,9.184208,9.030590,7.220500,0.000000,2.358208,2.357680,0.000278,0.049792,0.019958,0.645125,638,8084028,110409,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
113,112,323,1,3166869420,-6.284250,-0.194708,0.194708,0.042334,616,0,-24.429361,-24.429083,22.990750,22.844756,22.775591,0.000000,0.000251,0.000000,0.000000,0.041917,0.014833,0.783333,641,8179881,80710,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
114,113,325,1,3174977520,0.031625,-0.047834,0.047834,0.037291,606,2,-0.826375,-0.820542,10.367459,10.257047,6.153602,0.000000,4.275499,4.269431,0.006027,0.037083,0.008500,0.382500,626,8014543,103262,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
115,114,327,1,3183085620,-6.233083,-0.049708,0.049708,0.042875,611,0,-23.774416,-23.768583,22.948041,22.830102,22.816042,0.000000,0.000417,0.000000,0.000000,0.042542,0.015708,0.931875,643,8087036,78095,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
116,115,329,1,3191193720,0.049875,-0.059666,0.059666,0.049917,614,2,-0.808125,-0.798625,10.400375,10.311656,6.594079,0.000000,3.997624,3.976679,0.020820,0.041834,0.019625,0.609250,634,8138128,114620,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
117,116,331,1,3199301820,-6.275041,-0.027958,0.027958,0.041500,618,0,-23.816375,-23.806875,23.008250,22.890562,22.867485,0.000000,0.000541,0.000000,0.000000,0.041292,0.013917,1.243208,643,8087116,95817,0,302,0,302,0,0,0,0,0,0,20830,14400,3510,2920,0
118,117,333,1,3207409920,0.077375,-0.055375,0.055375,0.077458,624,2,-0.780625,-0.772625,10.330917,10.247283,6.527420,0.000000,3.957332,3.949013,0.008153,0.036083,0.053375,0.643500,651,8137790,107075,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
119,118,335,1,3215518020,-6.047167,-0.036958,0.036958,0.049083,614,0,-23.588500,-23.580500,22.807875,22.656579,22.640701,0.000000,0.000250,0.000000,0.000000,0.048792,0.016833,1.245375,639,8071705,92026,0,302,0,302,0,0,0,0,0,0,21372,14400,3510,3462,0
120,119,337,1,3223626120,0.073042,-0.062500,0.062500,0.073167,613,2,-0.784958,-0.784917,10.563125,10.465752,6.287338,0.000000,4.355333,4.355098,0.000152,0.034958,0.053084,0.301209,633,8122732,109112,0,2,0,2,0,0,0,0,0,0,6411,0,4003,2408,0
121,120,339,1,3231734220,-6.053250,-0.069667,0.069667,0.039333,612,0,-23.594583,-23.594542,22.809625,22.671156,22.643264,0.000000,0.000249,0.000000,0.000000,0.039167,0.013000,0.769292,644,8102435,100093,0,302,0,302,0,0,0,0,0,0,20603,14400,4187,2016,0
122,121,341,1,3239842320,0.103000,-0.045333,0.045333,0.138625,616,2,-0.755000,-0.754958,10.527083,10.528715,6.240870,0.000000,4.504584,4.504388,0.000112,0.025084,0.123458,0.317417,636,8155694,110436,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
123,122,343,1,3247950420,-5.921625,-0.034417,0.034417,0.038791,606,0,-23.462959,-23.462917,22.707959,22.447614,22.451987,0.000000,0.000125,0.000000,0.000000,0.038583,0.013542,1.553500,630,8008008,104552,0,302,0,302,0,0,0,0,0,0,21344,14400,4536,2408,0
124,123,345,1,3256058520,0.082875,-0.057375,0.057375,0.082917,616,2,-0.775125,-0.774958,10.678833,10.647423,6.336974,0.000000,4.497750,4.497347,0.000278,0.041917,0.053458,0.299292,643,8168729,105751,0,2,0,2,0,0,0,0,0,0,5670,0,3654,2016,0
125,124,347,1,3264166620,-6.021500,-0.053125,0.053125,0.033209,609,0,-23.562833,-23.562666,22.787708,22.624313,22.623844,0.000000,0.000165,0.000000,0.000000,0.033125,0.010834,1.143792,634,8071786,109143,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
126,125,349,1,3272274720,0.051042,-0.040833,0.040833,0.051208,614,2,-0.806958,-0.800458,10.610792,10.526931,6.105552,0.000000,4.621834,4.615139,0.006611,0.026750,0.031958,0.637625,640,8107095,98591,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
127,126,351,1,3280382820,-5.934292,-0.042334,0.042334,0.034791,617,0,-23.475625,-23.469125,22.668667,22.543518,22.546430,0.000000,0.000249,0.000000,0.000000,0.034583,0.016875,1.241916,642,8102600,110598,0,302,0,302,0,0,0,0,0,0,21361,14400,3510,3451,0
128,127,353,1,3288490920,0.103833,-0.054083,0.054083,0.103875,619,2,-0.754167,-0.745542,10.645208,10.609205,6.223020,0.000000,4.535541,4.526763,0.008695,0.034333,0.100959,0.613208,639,8153573,106076,0,2,0,2,0,0,0,0,0,0,6959,0,3510,3449,0
129,128,355,1,3296599020,-6.282416,-0.050208,0.050208,0.040042,616,0,-23.823750,-23.815125,23.069583,22.874872,22.850445,0.000000,0.000208,0.000000,0.000000,0.039917,0.012292,1.084708,647,8056094,102573,0,302,0,302,0,0,0,0,0,0,23154,14400,4680,4074,0
130,129,357,1,3304707120,0.082583,-0.057750,0.057750,0.082750,617,2,-0.775417,-0.775375,10.318334,10.283256,6.203257,0.000000,4.334042,4.333722,0.000195,0.034083,0.077125,0.608458,638,8153840,104562,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
131,130,359,1,3312815220,-6.149292,-0.042625,0.042625,0.035833,616,0,-23.690625,-23.690583,22.915208,22.727249,22.734200,0.000000,0.000210,0.000000,0.000000,0.035625,0.020875,0.913125,641,8055984,103592,0,302,0,302,0,0,0,0,0,0,22917,14400,3510,5007,0
132,131,361,1,3320923320,0.064292,-0.055125,0.055125,0.064333,616,2,-0.793708,-0.793708,10.469750,10.378458,6.125377,0.000000,4.490084,4.489848,0.000194,0.031458,0.042667,0.617125,642,8122529,95245,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
133,132,363,1,3329031420,-6.110042,-0.056167,0.056167,0.036791,622,0,-23.651375,-23.651375,22.857667,22.764921,22.746920,0.000000,0.000250,0.000000,0.000000,0.036708,0.039208,1.086042,648,8109424,107112,0,302,0,302,0,0,0,0,0,0,22982,14400,3510,5072,0
134,133,365,1,3337139520,0.108916,-0.054792,0.054792,0.109000,614,2,-0.749084,-0.749000,10.464375,10.370303,6.060473,0.000000,4.520709,4.520180,0.000154,0.028291,0.090667,0.290000,634,8116650,100355,0,3,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
135,134,367,1,3345247620,-5.958041,-0.050291,0.050291,0.038334,617,0,-23.499375,-23.499291,22.750291,22.583986,22.588835,0.000000,0.000293,0.000000,0.000000,0.038000,0.014125,1.115625,648,8070743,98689,0,301,0,301,0,0,0,0,0,0,24644,14400,4680,5564,0
136,135,369,1,3353355720,0.065292,-0.030791,0.030791,0.065375,618,2,-0.792708,-0.792666,10.660000,10.588862,6.058826,0.000000,4.688126,4.680889,0.007195,0.030459,0.046250,0.520000,639,8107122,96662,0,3,0,3,0,0,0,0,0,0,7018,0,3510,3508,0
137,136,371,1,3361463820,-6.250334,-0.056250,0.056250,0.034125,618,0,-23.791667,-23.791625,22.998959,22.842705,22.833409,0.000000,0.000208,0.000000,0.000000,0.033875,0.014250,0.740000,643,8103461,103571,0,302,0,302,0,0,0,0,0,0,21397,14400,3510,3487,0
138,137,373,1,3369571920,-0.073041,-0.054041,0.054041,0.028250,616,2,-0.931041,-0.924250,10.506041,10.385154,6.087235,0.000000,4.513250,4.506306,0.006902,0.028125,0.015834,0.447500,642,8090792,87853,0,2,0,2,0,0,0,0,0,0,8801,0,4680,4121,0
139,138,375,1,3377680020,-4.799250,-0.049917,0.049917,0.035000,615,0,-22.340583,-22.333792,21.409542,21.277834,21.280197,0.000000,0.000210,0.000000,0.000000,0.034792,0.056125,0.742042,641,8092584,101726,0,302,0,302,0,0,0,0,0,0,21423,14400,3510,3513,0
140,139,377,1,3385788120,0.025208,-0.036667,0.036667,0.028583,617,2,-1.436570,-1.332000,11.858875,11.758416,6.078080,0.000000,5.896125,5.791417,0.104625,0.028375,0.007458,0.870375,637,8102593,91702,0,2,0,2,0,0,0,0,0,0,6969,0,3510,3459,0
141,140,379,1,3393896220,-4.433000,-0.050500,0.050500,0.036666,617,0,-22.578112,-22.473542,21.141542,20.998316,21.000288,0.000000,0.000166,0.000000,0.000000,0.036583,0.011708,0.924583,648,8090892,95546,0,302,0,302,0,0,0,0,0,0,23197,14400,4680,4117,0
142,141,381,1,3402004320,0.092292,-0.056750,0.056750,0.092334,619,2,-1.369486,-1.272833,12.158041,12.213260,6.493161,0.000000,6.315126,6.218250,0.096792,0.034917,0.090042,0.664125,640,8133501,86925,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
143,142,383,1,3410112420,-4.150667,-0.028250,0.028250,0.136375,610,0,-22.295778,-22.199125,20.926292,20.664108,20.662287,0.000000,0.000167,0.000000,0.000000,0.136167,0.028708,0.944749,635,8071676,98570,0,302,0,302,0,0,0,0,0,0,21429,14400,3510,3519,0
144,143,385,1,3418220520,-0.072500,-0.028042,0.028042,0.035125,616,2,-1.534278,-1.403250,12.605167,12.529641,6.614216,0.000000,6.353167,6.221958,0.131125,0.034916,0.007750,0.644750,643,8122475,80596,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
145,144,387,1,3426328620,-3.767417,-0.027375,0.027375,0.034291,618,0,-21.912528,-21.781500,20.378250,20.314129,20.297158,0.000000,0.000251,0.000000,0.000000,0.034166,0.030417,1.297791,642,8133561,94721,0,303,0,303,0,0,0,0,0,0,21432,14400,3510,3522,0
146,145,389,1,3434436720,-0.023125,-0.027208,0.027208,0.035292,609,2,-1.484903,-1.381375,12.939041,12.762912,6.454876,0.000000,7.071374,6.967708,0.103583,0.035125,0.015417,0.616459,629,8060908,82464,0,1,0,1,0,0,0,0,0,0,5406,0,3510,1896,0
147,146,391,1,3442544820,-4.967208,-0.031958,0.031958,0.036000,619,0,-23.112320,-23.008792,21.627417,21.582543,21.593752,0.000000,0.000250,0.000000,0.000000,0.035833,0.012459,1.231750,651,8117794,89741,0,302,0,302,0,0,0,0,0,0,23231,14400,4680,4151,0
148,147,393,1,3450652920,-0.064958,-0.027625,0.027625,0.037042,612,3,-0.922958,-0.889333,11.781083,11.678171,6.050692,0.000000,5.924667,5.865541,0.059126,0.036834,0.009500,0.608916,632,8107363,81979,0,2,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
149,148,395,1,3458761020,-5.383959,-0.031459,0.031459,0.027750,624,0,-22.925292,-22.891667,22.002334,21.893005,21.878381,0.000000,0.000250,0.000000,0.000000,0.027666,0.015500,1.260375,649,8210647,91056,0,303,0,302,0,0,0,0,0,0,21425,14400,3510,3515,0
150,149,397,1,3466869120,-0.092500,-0.027500,0.027500,0.025541,603,2,-0.950500,-0.950375,11.391875,11.220571,6.171887,0.000000,5.609500,5.609223,0.000194,0.025416,0.007459,0.653208,630,7983494,75728,0,1,0,1,0,0,0,0,0,0,7208,0,4680,2528,0
151,150,399,1,3474977220,-5.459583,-0.030625,0.030625,0.045667,627,0,-23.000916,-23.000791,22.050416,22.019273,22.007915,0.000000,0.000291,0.000000,0.000000,0.045459,0.014333,0.939208,651,8257223,89936,0,303,0,303,0,0,0,0,0,0,21405,14400,3510,3495,0
152,151,401,1,3483085320,-0.081209,-0.027459,0.027459,0.022333,601,2,-0.939209,-0.935000,11.304959,11.121975,5.657993,0.000000,5.493709,5.416429,0.077196,0.022125,0.018500,0.287458,621,7952850,78427,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
153,152,403,1,3491193420,-5.343916,-0.028291,0.028291,0.033667,628,0,-22.885250,-22.881041,21.946041,21.904026,21.878023,0.000000,0.000209,0.000000,0.000000,0.033500,0.020417,0.766167,660,8241172,83988,0,302,0,302,0,0,0,0,0,0,23229,14400,4680,4149,0
154,153,405,1,3499301520,-0.124542,-0.027209,0.027209,0.023958,603,2,-1.586320,-1.496750,11.463959,11.288303,5.750488,0.000000,5.588583,5.484374,0.104126,0.023791,0.006959,0.288000,623,7968299,77921,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
155,154,407,1,3507409620,-5.183459,-0.027750,0.027750,0.032333,624,0,-23.328570,-23.239000,21.742250,21.689431,21.686040,0.000000,0.000166,0.000000,0.000000,0.032166,0.010084,1.725959,648,8210907,87114,0,302,0,302,0,0,0,0,0,0,21406,14400,3510,3496,0
156,155,409,1,3515517720,-0.524208,-0.028583,0.028583,0.040000,604,2,-1.985986,-1.855958,12.024083,11.926855,6.199502,0.000000,5.812708,5.682083,0.130417,0.039792,0.010125,0.308625,631,8014168,71587,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
157,156,411,1,3523625820,-6.008583,-0.028500,0.028500,0.044667,628,0,-24.153694,-24.023666,22.167708,22.070159,22.008666,0.000000,0.000375,0.000000,0.000000,0.044459,0.016250,0.954958,653,8241871,87463,0,302,0,302,0,0,0,0,0,0,21375,14400,3510,3465,0
158,157,413,1,3531733920,-0.143834,-0.027459,0.027459,0.030250,599,2,-1.001834,-1.001750,10.818584,10.634629,5.732662,0.000000,5.037792,5.037513,0.000237,0.030041,0.009917,0.614458,619,7952762,76652,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
159,158,415,1,3539842020,-5.566291,-0.027875,0.027875,0.033709,628,0,-23.107625,-23.107541,22.105791,22.068413,22.030884,0.000000,0.000251,0.000000,0.000000,0.033500,0.018625,0.990875,660,8241275,82111,0,302,0,302,0,0,0,0,0,0,23208,14400,4680,4128,0
160,159,417,1,3547950120,-0.308208,-0.027958,0.027958,0.025584,602,2,-1.166208,-1.166166,11.425250,11.246437,5.888760,0.000000,5.383667,5.325805,0.057820,0.025459,0.008000,0.622208,622,7968527,73453,0,2,0,12,0,0,0,0,0,0,5406,0,3510,1896,0
161,160,419,1,3556058220,-5.510334,-0.028084,0.028084,0.046291,629,0,-23.051667,-23.051625,21.885459,21.854673,21.865053,0.000000,0.000333,0.000000,0.000000,0.045916,0.023042,1.245417,653,8256793,84924,0,302,0,292,0,0,0,0,0,0,21323,14400,3510,3413,0
162,161,421,1,3564166320,-0.331750,-0.030709,0.030709,0.026708,600,2,-1.189750,-1.189667,11.504750,11.350112,6.511970,0.000000,5.383916,5.379889,0.003944,0.026500,0.008625,0.611541,626,7967909,67615,0,12,0,12,0,0,0,0,0,0,7208,0,4680,2528,0
163,162,423,1,3572274420,-5.363250,-0.028250,0.028250,0.035542,625,0,-22.904583,-22.904500,21.714833,21.626072,21.629817,0.000000,0.000209,0.000000,0.000000,0.035375,0.012083,1.260292,650,8211080,83053,0,292,0,292,0,0,0,0,0,0,21343,14400,3510,3433,0
164,163,425,1,3580382520,-0.381042,-0.053208,0.053208,0.032167,606,2,-1.239042,-1.225042,11.701125,11.594564,5.954535,0.000000,5.649708,5.524596,0.125070,0.032000,0.014750,0.629458,626,8014299,71113,0,12,0,12,0,0,0,0,0,0,5406,0,3510,1896,0
165,164,427,1,3588490620,-5.517583,-0.028875,0.028875,0.040583,626,0,-23.058917,-23.044917,21.819875,21.718786,21.702295,0.000000,0.000207,0.000000,0.000000,0.040375,0.013417,1.289041,658,8210851,76902,0,292,0,292,0,0,0,0,0,0,23193,14400,4680,4113,0
166,165,429,1,3596598720,-0.361375,-0.031583,0.031583,0.025958,603,2,-1.219375,-1.216333,11.527125,11.386837,5.954639,0.000000,5.474999,5.402263,0.072653,0.025875,0.006292,0.562708,623,7983421,69674,0,12,0,12,0,0,0,0,0,0,5406,0,3510,1896,0
167,166,431,1,3604706820,-5.617959,-0.054542,0.054542,0.049541,626,0,-23.159292,-23.156250,21.939917,21.859949,21.858747,0.000000,0.000416,0.000000,0.000000,0.049375,0.022000,0.805333,651,8241859,80636,0,292,0,292,0,0,0,0,0,0,22573,14400,4257,3915,0
168,167,433,1,3612814920,-0.317250,-0.027292,0.027292,0.023625,602,2,-1.175250,-1.175125,11.382625,11.252956,5.937376,0.000000,5.329292,5.283514,0.045736,0.023458,0.022292,0.609583,628,7967836,65708,0,12,0,12,0,0,0,0,0,0,5948,0,3933,2016,0
169,168,435,1,3620923020,-5.610875,-0.029292,0.029292,0.051917,633,0,-23.152208,-23.152083,21.976958,21.950562,21.904830,0.000000,0.000165,0.000000,0.000000,0.051458,0.064084,0.767001,658,8319034,81109,0,292,0,292,0,0,0,0,0,0,21387,14400,3510,3477,0
170,169,437,1,3629031120,-0.493709,-0.054959,0.054959,0.040416,599,2,-1.351709,-1.351709,11.566167,11.388758,6.443322,0.000000,4.912333,4.911055,0.000112,0.040125,0.014375,0.738416,619,7906415,68001,0,12,0,12,0,0,0,0,0,0,5406,0,3510,1896,0
171,170,439,1,3637139220,-5.891583,-0.028500,0.028500,0.045583,626,0,-23.432917,-23.432917,22.081208,21.982390,21.986220,0.000000,0.000208,0.000000,0.000000,0.045125,0.020167,1.123959,658,8226019,78310,0,292,0,292,0,0,0,0,0,0,23200,14400,4680,4120,0
172,171,441,1,3645247320,-0.415333,-0.027541,0.027541,0.032000,601,2,-1.273333,-1.273291,11.207083,11.069284,6.121515,0.000000,4.992667,4.992305,0.000278,0.031834,0.008541,0.460417,621,7968296,65754,0,12,0,12,0,0,0,0,0,0,5406,0,3510,1896,0
