frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
23077,20.326959,20.142321,20.157208,0.000000,0.000458,0.000000,0.000000,0.062166,0.017375,0.625125,632,8107284,126103,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23078,20.302083,20.146077,20.153783,0.000000,0.000542,0.000000,0.000000,0.072875,0.018500,1.138542,631,8107202,125229,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23079,19.839375,19.684582,19.703833,0.000000,0.000459,0.000000,0.000000,0.065792,0.020583,0.916708,639,8107068,122582,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23080,20.522875,20.315937,20.286290,0.000000,0.000624,0.000000,0.000000,0.066958,0.024125,0.940250,633,8107252,126390,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23081,19.972208,19.831999,19.849007,0.000000,0.000250,0.000000,0.000000,0.065542,0.015667,1.237334,630,8107239,125416,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23082,19.684167,19.489665,19.515456,0.000000,0.000334,0.000000,0.000000,0.058917,0.014666,1.245375,640,8107084,123261,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23083,20.564875,20.396531,20.372008,0.000000,0.000583,0.000000,0.000000,0.063000,0.017833,1.270667,630,8107215,126777,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23084,20.314500,20.163002,20.183203,0.000000,0.000292,0.000000,0.000000,0.056042,0.018666,1.250292,645,8107341,125594,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23085,19.157042,18.986195,18.992039,0.000000,0.000374,0.000000,0.000000,0.054458,0.022208,0.608166,640,8111391,124138,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23086,19.281666,19.124428,19.130953,0.000000,0.000417,0.000000,0.000000,0.079709,0.022500,0.995208,631,8103040,125845,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23087,20.036125,19.848635,19.867292,0.000000,0.000541,0.000000,0.000000,0.074709,0.032375,1.191374,633,8107200,125508,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23088,19.894917,19.755456,19.775836,0.000000,0.000334,0.000000,0.000000,0.065417,0.017291,0.972833,637,8107261,124440,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23089,18.891917,18.776914,18.779029,0.000000,0.000375,0.000000,0.000000,0.071791,0.019417,0.941001,632,8106997,124564,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23090,20.566125,20.402129,20.415488,0.000000,0.000541,0.000000,0.000000,0.077041,0.023625,1.239417,632,8116068,127829,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23091,20.022583,19.820712,19.829664,0.000000,0.000459,0.000000,0.000000,0.068500,0.024958,1.235917,639,8098276,124292,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
