frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
7883,7882,16242,1,69239776320,-1.435361,0.094458,613,1,-2.897139,-2.894958,16.740167,16.691562,16.577513,0.000000,0.958583,0.956194,0.002181,0.094250,0.010458,0.884250,641,8127015,616362,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7884,7883,16244,1,69247884420,-1.362153,0.047542,610,1,-2.823931,-2.823833,16.610125,16.428660,16.343912,0.000000,0.747916,0.747402,0.000098,0.047375,0.011167,0.612042,630,8087350,613904,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7885,7884,16246,1,69255992520,-1.508278,0.045750,613,1,-2.970056,-2.969625,16.829458,16.717501,16.506466,0.000000,1.082333,1.081360,0.000431,0.045500,0.008417,1.268708,633,8107331,617505,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7886,7885,16248,1,69264100620,-1.381319,0.053084,612,1,-2.843097,-2.842666,16.556375,16.441467,16.326531,0.000000,0.879459,0.878653,0.000431,0.052917,0.016250,0.638500,640,8106984,616025,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7887,7886,16250,1,69272208720,-1.430986,0.049709,613,1,-2.892764,-2.889125,16.733000,16.626588,16.512084,0.000000,0.877041,0.873194,0.003639,0.049542,0.018583,0.958792,633,8107307,615245,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7888,7887,16252,1,69280316820,-1.330820,0.045083,611,1,-2.792598,-2.792417,16.583167,16.466509,16.354528,0.000000,0.920791,0.920235,0.000181,0.044875,0.008917,0.918126,631,8107275,617110,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7889,7888,16254,1,69288424920,-1.472778,0.042875,613,1,-2.934556,-2.931917,16.825292,16.715427,16.403336,0.000000,1.144625,1.141528,0.002639,0.042708,0.027792,0.646458,641,8107061,614826,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7890,7889,16256,1,69296533020,-1.413445,0.041083,612,1,-2.875223,-2.872292,16.624000,16.513234,16.386290,0.000000,0.958875,0.955694,0.002931,0.040875,0.011416,0.590459,632,8107291,615513,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7891,7890,16258,1,69304641120,-1.372903,0.042584,613,1,-2.834681,-2.834625,16.642791,16.542746,16.331387,0.000000,0.964583,0.964235,0.000056,0.042375,0.011250,0.610834,638,8107226,616161,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
7892,7891,16260,1,69312749220,-1.556819,0.092375,613,1,-3.018597,-3.018458,16.867250,16.819125,16.366167,0.000000,1.227833,1.227319,0.000139,0.091959,0.037250,0.987208,636,8122561,618170,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
7893,7892,16262,1,69320857320,-1.364236,0.068125,610,1,-2.826014,-2.825916,16.490750,16.360144,16.304565,0.000000,0.198041,0.197736,0.000098,0.067792,0.026458,0.293791,630,8107296,613914,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7894,7893,16264,1,69328965420,-1.425237,0.057458,634,1,-2.887015,-2.886917,16.744334,16.569730,16.457203,0.000000,0.459041,0.458652,0.000098,0.057291,0.037459,0.990291,661,8091363,630359,0,2,0,2,0,0,0,0,0,0,9243,0,4680,4563,0
7895,7894,16266,1,69337073520,-1.460319,0.062917,611,1,-2.922097,-2.921916,16.718416,16.603522,16.423321,0.000000,0.536709,0.536153,0.000181,0.062750,0.025209,1.006709,632,8107189,617473,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7896,7895,16268,1,69345181620,-1.693653,0.077958,613,1,-3.155431,-3.155292,16.916667,16.803688,16.514194,0.000000,0.572416,0.571777,0.000139,0.077625,0.036083,0.318375,633,8107295,610892,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7897,7896,16270,1,69353289720,-1.297320,0.051542,613,1,-2.759098,-2.745250,16.287000,16.190553,16.126122,0.000000,0.077666,0.063485,0.013848,0.050958,0.010125,0.796708,640,8115206,606529,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7898,7897,16272,1,69361397820,-1.457111,0.052917,610,2,-2.918889,-2.914000,16.843125,16.722156,16.544130,0.000000,0.978416,0.971027,0.007264,0.052500,0.009167,0.611709,630,8099140,617077,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7899,7898,16274,1,69369505920,-1.328736,0.052875,611,1,-2.790514,-2.789916,16.554958,16.434049,16.235952,0.000000,0.623167,0.622277,0.000598,0.052625,0.009917,0.609625,631,8107316,615974,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7900,7899,16276,1,69377614020,-1.342903,0.047042,613,1,-2.804681,-2.804541,16.697500,16.582757,16.439498,0.000000,0.853625,0.853235,0.000140,0.046875,0.011334,0.609334,640,8107057,614391,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7901,7900,16278,1,69385722120,-1.488861,0.044125,612,1,-2.950639,-2.948417,16.829292,16.725888,16.408061,0.000000,1.125458,1.122944,0.002222,0.043875,0.017125,1.245376,632,8107287,618633,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7902,7901,16280,1,69393830220,-1.370903,0.060375,611,1,-2.832681,-2.832500,16.565375,16.448468,16.332757,0.000000,0.349209,0.348611,0.000181,0.060042,0.012416,0.609291,631,8107278,613780,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7903,7902,16282,1,69401938320,-1.622653,0.116209,613,2,-3.084431,-3.080541,16.935083,16.865590,16.567376,0.000000,0.814501,0.792819,0.021390,0.115959,0.015833,0.639667,639,8107083,615550,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7904,7903,16284,1,69410046420,-2.227278,0.086291,614,0,-20.372390,-20.368500,17.287959,17.181730,17.033780,0.000000,0.000875,0.000000,0.000000,0.085875,0.031708,0.601501,635,8122716,618124,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7905,7904,16286,1,69418154520,-1.021320,0.071416,614,2,-2.483098,-1.362792,15.477375,15.359589,6.540631,0.000000,8.978333,7.853610,1.124640,0.071125,0.012500,0.313666,635,8153607,77682,0,2,0,2,0,0,0,0,0,0,6036,0,3510,2526,0
7906,7905,16466,1,70869504420,-0.829278,0.107916,109866,530,-18.370612,-18.370500,2986.124625,2966.813697,2181.623025,0.000000,900.131206,899.035220,1.094944,0.107625,0.023541,148.167915,113441,1451224155,92387929,0,358,0,358,0,0,0,0,0,0,1247843,0,699660,548183,0
7907,7906,16468,1,70877612520,0.002597,0.109333,613,1,-9.212959,-9.212917,15.851458,15.727297,15.604421,0.000000,0.652415,0.651541,0.000042,0.108708,0.021667,0.768792,634,8138149,558435,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7908,7907,16470,1,70885720620,0.134805,0.156542,612,3,-0.723195,-0.723083,16.551125,16.490291,15.390277,0.000000,1.950916,1.949915,0.001001,0.050917,0.119750,0.289792,638,8091665,543998,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7909,7908,16472,1,70893828720,0.124097,0.134500,611,3,-0.733903,-0.733792,16.694042,16.555519,15.184847,0.000000,2.256208,2.244833,0.011375,0.041375,0.109291,0.842458,632,8091822,552022,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7910,7909,16474,1,70901936820,0.121014,0.121167,611,3,-0.736986,-0.736791,16.686416,16.599234,15.359382,0.000000,1.950875,1.947331,0.003544,0.039834,0.128416,0.510000,632,8122698,554629,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7911,7910,16476,1,70910044920,0.074722,0.075542,611,2,-1.387056,-1.379833,16.729625,16.529413,15.353134,0.000000,2.208334,2.200861,0.007348,0.046000,0.040709,0.956541,637,8076279,539882,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7912,7911,16478,1,70918153020,0.138056,0.138125,613,3,-0.719944,-0.719875,16.620000,16.588306,15.271877,0.000000,2.258333,2.252250,0.006083,0.039334,0.110041,0.291041,633,8138122,553716,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7913,7912,16480,1,70926261120,0.090972,0.091125,610,3,-0.767028,-0.724417,16.730417,16.572182,15.213286,0.000000,2.395624,2.352831,0.042793,0.046542,0.062875,0.645749,631,8076348,548210,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7914,7913,16482,1,70934369220,0.107138,0.107875,615,3,-0.750862,-0.750709,16.667167,16.590862,15.322547,0.000000,2.339750,2.332707,0.007043,0.035708,0.116333,0.653000,641,8138007,543121,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7915,7914,16484,1,70942477320,0.016014,0.038250,609,3,-0.841986,-0.827917,16.774458,16.574499,15.066446,0.000000,2.484750,2.463000,0.021750,0.038042,0.008083,0.301625,629,8060935,545230,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7916,7915,16486,1,70950585420,0.119472,0.119667,614,3,-0.738528,-0.738458,16.579875,16.541036,15.423580,0.000000,2.224042,2.214999,0.009043,0.036833,0.093375,0.790625,635,8138146,551104,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7917,7916,16488,1,70958693520,0.078472,0.080250,612,2,-1.383306,-1.383208,16.724333,16.581790,15.358605,0.000000,2.198499,2.198193,0.000181,0.044209,0.064125,0.497750,638,8107104,540711,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7918,7917,16490,1,70966801620,0.122972,0.123125,612,3,-0.735028,-0.734917,16.638834,16.558207,15.362667,0.000000,2.182374,2.182082,0.000292,0.038541,0.094167,0.924042,633,8107230,547184,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7919,7918,16492,1,70974909720,0.076555,0.076750,612,3,-0.781445,-0.781084,16.729750,16.585343,15.234046,0.000000,2.370041,2.369415,0.000626,0.053333,0.055042,0.288167,633,8093874,545406,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7920,7919,16494,1,70983017820,0.087763,0.087833,614,3,-0.770237,-0.770125,16.672125,16.574907,15.560437,0.000000,2.222667,2.222332,0.000335,0.079666,0.043209,1.028625,641,8135910,543713,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7921,7920,16496,1,70991125920,0.106972,0.117958,612,3,-0.751028,-0.750875,16.664125,16.620674,15.229613,0.000000,2.647210,2.646834,0.000376,0.040375,0.127291,0.462458,633,8122705,546530,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7922,7921,16498,1,70999234020,0.088180,0.088333,608,3,-0.769820,-0.769667,16.702125,16.510463,15.113791,0.000000,2.607460,2.607083,0.000377,0.043583,0.054792,0.752501,634,8034258,537055,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
7923,7922,16500,1,71007342120,0.116388,0.116958,615,3,-0.741612,-0.741417,16.655125,16.593051,15.301402,0.000000,2.238459,2.227374,0.011085,0.042958,0.085792,0.749582,637,8149230,544923,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
7924,7923,16502,1,71015450220,0.107181,0.114542,613,3,-0.750819,-0.750666,16.692541,16.572426,15.318911,0.000000,2.391334,2.390958,0.000376,0.039209,0.107125,0.467416,634,8122669,544650,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7925,7924,16504,1,71023558320,0.089805,0.089958,606,3,-0.768195,-0.765167,16.700709,16.539372,15.211781,0.000000,2.595876,2.592124,0.003752,0.040916,0.060459,0.927001,632,8045569,534930,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
7926,7925,16506,1,71031666420,0.101013,0.101083,614,3,-0.756987,-0.756792,16.672125,16.583375,15.253424,0.000000,2.609624,2.609123,0.000501,0.039375,0.070458,0.289791,636,8153349,543894,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
7927,7926,16508,1,71039774520,0.099931,0.129834,613,3,-0.758069,-0.754041,16.684416,16.612919,15.214326,0.000000,2.645584,2.641375,0.004209,0.032667,0.111708,0.987000,634,8122696,543404,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7928,7927,16510,1,71047882620,0.031264,0.031834,608,3,-0.826736,-0.826541,16.752000,16.540682,15.323669,0.000000,2.673209,2.672832,0.000377,0.031625,0.019792,0.610875,635,8045307,530845,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7929,7928,16512,1,71055990720,0.070388,0.070833,614,3,-0.787612,-0.784792,16.644209,16.616970,15.255055,0.000000,2.465458,2.454415,0.011043,0.042875,0.082833,1.243126,635,8138128,551320,0,2,0,2,0,0,0,0,0,0,5407,0,3510,1897,0
7930,7929,16514,1,71064098820,0.088264,0.088333,613,3,-0.769736,-0.765625,16.665458,16.543049,15.688701,0.000000,1.978000,1.959624,0.018376,0.045208,0.056834,0.608500,634,8107262,581946,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7931,7930,16516,1,71072206920,-0.023236,0.045584,612,3,-0.881236,-0.854541,16.794833,16.630383,15.628157,0.000000,1.974210,1.947166,0.027044,0.045334,0.010833,0.986459,639,8091636,577192,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7932,7931,16518,1,71080315020,0.046638,0.048250,612,3,-0.811362,-0.811209,16.613459,16.537202,15.695204,0.000000,1.858209,1.857749,0.000460,0.048041,0.046959,0.845541,633,8107273,580524,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7933,7932,16520,1,71088423120,0.051847,0.052083,610,2,-0.806153,-0.800209,16.678125,16.548540,15.861922,0.000000,1.286375,1.279847,0.006153,0.046208,0.047708,0.326542,631,8091824,579485,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7934,7933,16522,1,71096531220,-0.048195,0.060416,614,3,-0.906195,-0.906000,16.783375,16.637623,15.940254,0.000000,1.594374,1.580081,0.014293,0.060208,0.028500,1.020042,640,8122502,575505,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7935,7934,16524,1,71104639320,0.069388,0.069500,610,3,-0.788612,-0.783250,16.565750,16.474197,15.736565,0.000000,2.012666,2.006915,0.005751,0.034416,0.051000,0.294500,631,8107261,578411,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7936,7935,16526,1,71112747420,0.057806,0.058000,614,3,-0.800194,-0.799833,16.694916,16.586834,15.697624,0.000000,2.101917,2.100916,0.001001,0.044667,0.029750,0.701541,635,8122738,579099,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7937,7936,16528,1,71120855520,-0.025320,0.031500,612,3,-0.883320,-0.874750,16.766459,16.620515,15.656244,0.000000,2.165374,2.156623,0.008751,0.031333,0.013667,0.445083,637,8091603,571736,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7938,7937,16530,1,71128963620,0.098888,0.101541,618,3,-0.759112,-0.758959,16.559125,16.569541,15.763266,0.000000,2.053917,2.053416,0.000501,0.035625,0.133291,0.616667,639,8153571,580710,0,2,0,2,0,0,0,0,0,0,5918,0,3510,2408,0
7939,7938,16532,1,71137071720,0.053972,0.054166,618,3,-0.804028,-0.803875,16.728250,16.543659,15.799083,0.000000,2.013834,2.013291,0.000543,0.030208,0.060833,0.732708,638,8076199,576759,0,2,0,2,0,0,0,0,0,0,6430,0,3510,2920,0
7940,7939,16534,1,71145179820,0.013805,0.041458,618,3,-0.844195,-0.844042,16.723500,16.575463,15.646016,0.000000,2.468000,2.453332,0.014668,0.041250,0.010208,0.473875,645,8091499,542085,0,2,0,2,0,0,0,0,0,0,7706,0,4680,3026,0
7941,7940,16536,1,71153287920,0.120055,0.120250,615,3,-0.737945,-0.737833,16.577083,16.548049,15.186671,0.000000,2.628793,2.622249,0.006544,0.032792,0.107958,0.928833,636,8153589,536074,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7942,7941,16538,1,71161396020,0.087264,0.087333,609,3,-0.770736,-0.764500,16.716125,16.550154,15.162907,0.000000,2.583792,2.576917,0.006875,0.046250,0.053500,0.307167,630,8076364,528881,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7943,7942,16540,1,71169504120,0.051472,0.056042,611,3,-0.806528,-0.806333,16.719125,16.598798,15.237006,0.000000,2.858500,2.842540,0.015960,0.035542,0.035416,0.924500,638,8091638,524933,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7944,7943,16542,1,71177612220,0.082597,0.087709,613,3,-0.775403,-0.774958,16.652208,16.587716,15.206334,0.000000,2.747958,2.746957,0.001001,0.030625,0.097167,0.508750,634,8122704,531485,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7945,7944,16544,1,71185720320,0.104556,0.104750,614,3,-0.753444,-0.753333,16.661375,16.574971,15.144346,0.000000,2.791042,2.787750,0.003292,0.030334,0.108416,0.922000,635,8138140,532142,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7946,7945,16546,1,71193828420,0.065514,0.065625,610,3,-0.792486,-0.792000,16.722375,16.550758,15.053192,0.000000,2.926292,2.924332,0.001960,0.034625,0.040500,0.910875,637,8060754,520367,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7947,7946,16548,1,71201936520,0.086138,0.086833,613,3,-0.771862,-0.763125,16.662709,16.571916,15.185506,0.000000,2.731417,2.722457,0.008960,0.030708,0.083292,0.308833,634,8122700,529551,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7948,7947,16550,1,71210044620,0.103472,0.110750,613,3,-0.754528,-0.754375,16.666000,16.594263,15.140651,0.000000,2.858209,2.850125,0.008084,0.038750,0.116708,0.942626,634,8138196,530185,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7949,7948,16552,1,71218152720,0.037305,0.047125,609,3,-0.820695,-0.813709,16.749500,16.562541,15.136827,0.000000,2.828416,2.821207,0.007209,0.033000,0.027000,0.609416,636,8060705,518407,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7950,7949,16554,1,71226260820,0.110180,0.113542,614,3,-0.747820,-0.747708,16.610458,16.555741,15.166963,0.000000,2.737124,2.736498,0.000626,0.028583,0.094917,0.966167,635,8138147,529773,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7951,7950,16556,1,71234368920,0.108764,0.108875,612,3,-0.749236,-0.748917,16.684750,16.575423,15.125016,0.000000,2.893583,2.892916,0.000667,0.039375,0.090292,0.290625,633,8107261,525618,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7952,7951,16558,1,71242477020,0.033722,0.048292,610,3,-0.824278,-0.824167,16.758375,16.593444,15.451619,0.000000,2.909041,2.908374,0.000667,0.031333,0.058500,0.675542,637,8076198,517920,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7953,7952,16560,1,71250585120,0.145097,0.145459,617,3,-0.712903,-0.712750,16.571958,16.575254,15.218059,0.000000,2.650666,2.588249,0.062417,0.030875,0.150709,0.602792,638,8169026,529535,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7954,7953,16562,1,71258693220,0.115639,0.119708,613,3,-0.742361,-0.742167,16.712792,16.588488,15.206876,0.000000,2.582209,2.581542,0.000667,0.050500,0.135292,0.304292,634,8107294,524657,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7955,7954,16564,1,71266801320,0.074472,0.074667,607,3,-0.783528,-0.783333,16.724500,16.521950,15.179969,0.000000,2.660500,2.657749,0.002751,0.048125,0.038250,0.949042,633,8060716,514472,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7956,7955,16566,1,71274909420,0.124597,0.135625,616,3,-0.733403,-0.733208,16.633208,16.575759,15.101963,0.000000,2.911833,2.905915,0.005918,0.036542,0.115792,0.660458,637,8153641,526271,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7957,7956,16568,1,71283017520,0.098597,0.100875,611,3,-0.759403,-0.758875,16.709334,16.583248,15.019260,0.000000,2.997916,2.988249,0.009667,0.041416,0.092167,0.971083,632,8091763,520396,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7958,7957,16570,1,71291125620,0.142347,0.142458,612,3,-0.715653,-0.701708,16.639583,16.555102,15.416720,0.000000,2.521333,2.507165,0.014168,0.042500,0.113125,0.321625,639,8107103,516453,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7959,7958,16572,1,71299233720,0.121097,0.121167,610,3,-0.736903,-0.733125,16.704583,16.572036,14.939081,0.000000,3.029167,3.025082,0.004085,0.037542,0.103292,0.774708,631,8091798,519089,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7960,7959,16574,1,71307341820,0.135306,0.137167,613,3,-0.722694,-0.722625,16.669125,16.583080,15.382125,0.000000,2.915625,2.911125,0.004500,0.034125,0.113459,0.464166,633,8122732,522244,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7961,7960,16576,1,71315449920,0.110139,0.115334,611,3,-0.747861,-0.747750,16.708500,16.594812,15.169810,0.000000,2.843292,2.833833,0.009459,0.037250,0.096792,0.952001,639,8107056,514474,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7962,7961,16578,1,71323558020,0.063638,0.065333,610,3,-0.794362,-0.790375,16.729834,16.550916,15.079034,0.000000,2.562668,2.558416,0.004252,0.062750,0.022791,0.922875,630,8067960,515114,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7963,7962,16580,1,71331666120,0.104222,0.104375,614,3,-0.753778,-0.753625,16.642750,16.571122,15.715882,0.000000,2.194334,2.185875,0.008459,0.080416,0.042250,0.294792,635,8132419,521810,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7964,7963,16582,1,71339774220,0.111514,0.111792,612,3,-0.746486,-0.746333,16.676041,16.556822,15.616198,0.000000,2.102250,2.101707,0.000543,0.054334,0.075916,0.634875,639,8105776,512406,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7965,7964,16584,1,71347882320,0.094513,0.094583,612,3,-0.763487,-0.763375,16.700334,16.599248,15.114025,0.000000,2.889458,2.888748,0.000710,0.044250,0.080041,0.290458,633,8107260,516484,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7966,7965,16586,1,71355990420,0.092931,0.093084,613,3,-0.765069,-0.764833,16.684916,16.557451,15.035756,0.000000,2.929667,2.929083,0.000584,0.034542,0.080792,0.959417,634,8107274,515812,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7967,7966,16588,1,71364098520,0.110555,0.111625,614,3,-0.747445,-0.747250,16.665709,16.609827,14.972830,0.000000,2.941833,2.941290,0.000543,0.038583,0.119417,0.373791,640,8137949,513940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7968,7967,16590,1,71372206620,0.114388,0.114875,612,3,-0.743612,-0.743375,16.679500,16.550122,14.805651,0.000000,3.125917,3.125374,0.000543,0.033875,0.109125,0.912375,633,8091838,514635,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7969,7968,16592,1,71380314720,0.123056,0.123167,635,3,-0.734944,-0.734791,16.674666,16.548092,15.107130,0.000000,2.962375,2.961832,0.000543,0.041125,0.101750,0.952543,656,8107249,513856,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7970,7969,16594,1,71388422820,0.100680,0.100791,609,2,-1.361098,-1.360917,16.705709,16.568245,14.904202,0.000000,2.928333,2.927526,0.000682,0.035625,0.079750,0.646875,636,8076199,512416,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7971,7970,16596,1,71396530920,0.103555,0.103958,615,3,-0.754445,-0.754333,16.680458,16.598135,15.106487,0.000000,2.912125,2.899749,0.012376,0.033375,0.091208,0.592167,636,8138132,515150,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7972,7971,16598,1,71404639020,0.112097,0.116875,610,3,-0.745903,-0.745750,16.674792,16.582007,14.969170,0.000000,3.041792,3.039333,0.002459,0.042500,0.103000,0.307209,635,8091826,510954,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
7973,7972,16600,1,71412747120,0.110680,0.110833,614,3,-0.747320,-0.747250,16.684750,16.560820,15.175272,0.000000,2.670876,2.661457,0.009419,0.043375,0.084458,0.951417,637,8117245,513378,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
7974,7973,16602,1,71420855220,0.085888,0.086000,610,3,-0.772112,-0.771959,16.708125,16.575755,14.814752,0.000000,3.129876,3.118958,0.010918,0.040625,0.064833,0.293084,631,8097115,509724,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7975,7974,16604,1,71428963320,0.115181,0.115334,610,3,-0.742819,-0.740375,16.654041,16.563472,15.033410,0.000000,2.988874,2.986166,0.002708,0.034167,0.101708,1.282750,636,8076383,504930,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
7976,7975,16606,1,71437071420,0.120764,0.129250,615,3,-0.737236,-0.737166,16.677750,16.589083,14.973573,0.000000,2.943416,2.936540,0.006876,0.034250,0.122292,0.317334,637,8153388,513927,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
7977,7976,16608,1,71445179520,0.118847,0.118959,609,3,-0.739153,-0.739000,16.685250,16.570079,14.791159,0.000000,3.128124,3.127831,0.000293,0.030625,0.109125,0.612083,629,8091806,509652,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7978,7977,16610,1,71453287620,0.111972,0.112125,609,3,-0.746028,-0.745542,16.690209,16.592439,14.717830,0.000000,3.223167,3.221208,0.001959,0.032583,0.122750,0.941667,635,8076424,502138,0,2,0,2,0,0,0,0,0,0,7184,0,4656,2528,0
7979,7978,16612,1,71461395720,0.110472,0.110625,615,3,-0.747528,-0.747375,16.684833,16.587249,14.871295,0.000000,2.990084,2.989541,0.000543,0.037833,0.109250,0.655417,637,8153358,513979,0,2,0,2,0,0,0,0,0,0,5430,0,3534,1896,0
7980,7979,16614,1,71469503820,0.130472,0.130709,610,3,-0.727528,-0.727416,16.663333,16.547283,14.722774,0.000000,3.126292,3.124082,0.002210,0.033542,0.137583,0.877583,630,8107263,506669,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7981,7980,16616,1,71477611920,0.071389,0.074458,614,2,-1.390389,-1.387000,16.742417,16.613496,15.167624,0.000000,2.789001,2.785319,0.003598,0.046375,0.098375,0.300541,641,8107091,503865,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
