frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
73,72,243,1,2842545420,-4.323208,-0.045333,0.000125,-0.045208,0.045208,0.032834,611,0,-21.864541,-21.864416,21.152541,20.913684,20.888915,0.000000,0.000167,0.000000,0.000000,0.032584,0.007916,0.900584,642,8009851,129741,0,302,0,302,0,0,0,0,0,0,23128,14400,4680,4048,0
74,73,245,1,2850653520,0.149208,-0.053167,0.000042,-0.053125,0.053125,0.151167,620,3,-0.708792,-0.708708,12.210917,12.264466,6.639880,0.000000,5.907875,5.801291,0.106584,0.029875,0.161417,0.362000,641,8215292,140459,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
75,74,247,1,2858761620,-4.637291,-0.053875,0.000042,-0.053833,0.053833,0.046417,612,0,-22.178625,-22.178541,21.469833,21.234444,21.203082,0.000000,0.000207,0.000000,0.000000,0.046167,0.012167,0.754833,636,8025429,135078,0,302,0,302,0,0,0,0,0,0,21374,14400,3510,3464,0
76,75,249,1,2866869720,0.091625,-0.035458,0.000125,-0.035333,0.035333,0.101500,615,2,-0.766375,-0.766292,11.954417,11.924177,6.489505,0.000000,5.645833,5.645597,0.000194,0.030292,0.110708,0.351666,640,8137945,129444,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
77,76,251,1,2874977820,-4.760000,-0.061000,0.000084,-0.060916,0.060916,0.033417,613,0,-22.301333,-22.301250,21.534958,21.347388,21.322739,0.000000,0.000208,0.000000,0.000000,0.033209,0.009291,0.755459,639,8071728,136926,0,302,0,302,0,0,0,0,0,0,20602,14400,3510,2692,0
78,77,253,1,2883085920,0.128209,-0.055500,0.000042,-0.055458,0.055458,0.128417,616,2,-0.729791,-0.729750,11.795125,11.807375,6.998793,0.000000,5.525749,5.525473,0.000235,0.028792,0.141833,0.590626,636,8169025,134171,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
79,78,255,1,2891194020,-4.395333,-0.057833,0.000083,-0.057750,0.057750,0.035459,608,0,-21.936666,-21.936625,21.206875,20.962390,20.946265,0.000000,0.000249,0.000000,0.000000,0.035375,0.007667,1.272249,639,8025258,127101,0,302,0,302,0,0,0,0,0,0,22262,14400,4680,3182,0
80,79,257,1,2899302120,0.145166,-0.033417,0.000167,-0.033250,0.033250,0.145666,617,3,-0.712834,-0.712792,12.142834,12.185773,6.541632,0.000000,5.863958,5.751666,0.112292,0.028958,0.147750,0.637875,637,8184420,134223,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
81,80,259,1,2907410220,-4.372750,-0.045667,0.000083,-0.045584,0.045584,0.042375,610,0,-21.914084,-21.914042,21.201250,20.962007,20.962626,0.000000,0.000250,0.000000,0.000000,0.042208,0.010208,1.267250,634,8028692,130673,0,302,0,302,0,0,0,0,0,0,20422,14400,3510,2512,0
82,81,261,1,2915518320,0.032000,-0.039417,0.000084,-0.039333,0.039333,0.032083,613,2,-1.429778,-1.299125,12.278583,12.169697,6.414245,0.000000,5.880709,5.739791,0.140876,0.029375,0.017333,0.608583,639,8103819,121225,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
83,82,263,1,2923626420,-4.447917,-0.055792,0.000042,-0.055750,0.055750,0.032333,615,0,-22.593028,-22.462375,21.163250,21.040227,21.040239,0.000000,0.000166,0.000000,0.000000,0.032125,0.008583,1.274208,641,8102592,136617,0,302,0,302,0,0,0,0,0,0,20251,14400,3510,2341,0
84,83,265,1,2931734520,0.114209,-0.036500,0.000000,-0.036500,0.036500,0.114334,616,2,-1.347569,-1.244833,12.121208,12.112050,6.490933,0.000000,5.861041,5.758083,0.102875,0.027084,0.102958,0.642875,636,8153635,128703,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
85,84,267,1,2939842620,-4.480333,-0.055666,0.000125,-0.055541,0.055541,0.034042,614,0,-22.625444,-22.522708,21.277875,21.076561,21.055472,0.000000,0.000251,0.000000,0.000000,0.033959,0.015875,1.277125,645,8056127,125802,0,302,0,302,0,0,0,0,0,0,22707,14400,4680,3627,0
86,85,269,1,2947950720,0.143750,-0.034708,0.000042,-0.034666,0.034666,0.182917,619,2,-1.318028,-1.209166,12.059250,12.124121,6.484707,0.000000,5.838292,5.729208,0.109042,0.025334,0.167833,0.623833,640,8199886,131801,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
87,86,271,1,2956058820,-4.407666,-0.062041,0.000083,-0.061958,0.061958,0.032875,610,0,-22.552778,-22.443916,21.234750,20.978121,20.963857,0.000000,0.000209,0.000000,0.000000,0.032625,0.008750,1.278500,635,8025373,126472,0,302,0,302,0,0,0,0,0,0,21090,14400,3510,3180,0
88,87,273,1,2964166920,0.038125,-0.052792,0.000042,-0.052750,0.052750,0.038250,613,2,-1.423653,-1.293417,12.237542,12.117633,6.359667,0.000000,5.965624,5.835166,0.130375,0.027167,0.018583,0.299959,639,8091655,116452,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
89,88,275,1,2972275020,-4.494584,-0.069500,0.000041,-0.069459,0.069459,0.034750,617,0,-22.639695,-22.509459,21.216042,21.122206,21.113003,0.000000,0.000250,0.000000,0.000000,0.034583,0.017000,0.935292,643,8118060,134193,0,302,0,302,0,0,0,0,0,0,21093,14400,3510,3183,0
90,89,277,1,2980383120,0.119042,-0.053750,0.000083,-0.053667,0.053667,0.119583,614,3,-0.738958,-0.738917,12.069708,12.054637,6.728740,0.000000,5.867001,5.860501,0.006500,0.030125,0.121375,0.299833,634,8153595,124793,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
91,90,279,1,2988491220,-4.462208,-0.037333,0.000167,-0.037166,0.037166,0.037875,611,0,-22.003541,-22.003500,21.264583,21.047242,21.013589,0.000000,0.000292,0.000000,0.000000,0.037667,0.019750,0.935500,642,8025242,119274,0,302,0,302,0,0,0,0,0,0,22857,14400,4680,3777,0
92,91,281,1,2996599320,0.106875,-0.056250,0.000084,-0.056166,0.056166,0.111125,619,2,-1.354903,-1.227083,12.114250,12.142998,6.471834,0.000000,5.893333,5.758291,0.134959,0.024875,0.131709,0.286750,640,8199860,127408,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
93,92,283,1,3004707420,-4.291666,-0.034416,0.000125,-0.034291,0.034291,0.031709,607,0,-22.436778,-22.308958,21.081875,20.846946,20.834370,0.000000,0.000209,0.000000,0.000000,0.031500,0.008917,0.956500,632,8009998,121308,0,302,0,302,0,0,0,0,0,0,21081,14400,3510,3171,0
94,93,285,1,3012815520,0.028458,-0.056917,0.000125,-0.056792,0.056792,0.044208,616,2,-1.433320,-1.335500,12.363209,12.286711,6.648882,0.000000,5.918792,5.816166,0.102543,0.043916,0.013625,0.926041,642,8137938,116985,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
95,94,287,1,3020923620,-4.692167,-0.061250,0.000000,-0.061250,0.061250,0.048792,616,0,-22.837278,-22.739458,21.403958,21.298365,21.283535,0.000000,0.000332,0.000000,0.000000,0.048458,0.016750,1.267875,642,8102605,127775,0,302,0,302,0,0,0,0,0,0,21280,14400,3510,3370,0
96,95,289,1,3029031720,0.053500,-0.069125,0.000083,-0.069042,0.069042,0.053625,612,2,-1.408278,-1.307709,11.937667,11.830527,6.202940,0.000000,5.667708,5.552125,0.115500,0.038083,0.028375,0.565708,632,8108338,117055,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
97,96,291,1,3037139820,-4.568000,-0.055500,0.000167,-0.055333,0.055333,0.033875,618,0,-22.713111,-22.612542,21.304833,21.185206,21.184342,0.000000,0.000208,0.000000,0.000000,0.033625,0.030042,1.094042,649,8101382,121968,0,302,0,302,0,0,0,0,0,0,23087,14400,4680,4007,0
98,97,293,1,3045247920,0.111541,-0.045667,0.000042,-0.045625,0.045625,0.119583,612,2,-1.350237,-1.231042,12.003792,11.961748,6.319794,0.000000,5.806208,5.681625,0.124500,0.028833,0.100917,0.621291,633,8138112,118252,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
99,98,295,1,3053356020,-4.303416,-0.056583,0.000125,-0.056458,0.056458,0.037542,613,0,-22.448528,-22.329333,21.098291,20.904007,20.886669,0.000000,0.000251,0.000000,0.000000,0.037334,0.009875,1.253042,637,8056307,121254,0,302,0,302,0,0,0,0,0,0,21287,14400,3510,3377,0
100,99,297,1,3061464120,-0.012708,-0.053958,0.000167,-0.053791,0.053791,0.039750,613,2,-1.474486,-1.352208,12.392625,12.314236,6.552197,0.000000,6.008457,5.885082,0.123292,0.039500,0.009167,0.656125,639,8122521,113190,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
101,100,299,1,3069572220,-4.520375,-0.046041,0.000125,-0.045916,0.045916,0.031500,615,0,-22.665486,-22.543208,21.191000,21.071248,21.053154,0.000000,0.000168,0.000000,0.000000,0.031334,0.008208,1.305250,641,8087183,124105,0,302,0,302,0,0,0,0,0,0,21292,14400,3510,3382,0
102,101,301,1,3077680320,0.105834,-0.056291,0.000041,-0.056250,0.056250,0.105917,616,2,-1.355944,-1.230625,12.057125,12.039095,6.307927,0.000000,5.925958,5.800375,0.125500,0.035959,0.087083,0.294250,635,8169006,119210,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
103,102,303,1,3085788420,-4.839250,-0.046083,0.000083,-0.046000,0.046000,0.078458,608,0,-22.984361,-22.859042,21.628417,21.431996,21.430514,0.000000,0.000458,0.000000,0.000000,0.078167,0.022208,1.257333,635,8025683,57250,0,292,0,292,0,0,0,0,0,0,7208,0,4680,2528,0
104,103,305,1,3093896520,0.102000,-0.053416,0.000041,-0.053375,0.053375,0.102125,622,2,-0.756000,-0.755833,11.742083,11.687944,7.272650,0.000000,4.587625,4.582013,0.005404,0.038959,0.080375,0.611250,646,8168560,100969,0,12,0,12,0,0,0,0,0,0,21276,14400,3510,3366,0
105,104,307,1,3102004620,-5.014791,-0.067833,0.000083,-0.067750,0.067750,0.036834,605,0,-22.556125,-22.555958,21.800125,21.576741,21.589864,0.000000,0.000208,0.000000,0.000000,0.036625,0.006917,0.916500,626,8025583,57163,0,302,0,302,0,0,0,0,0,0,12183,6777,3510,1896,0
106,105,309,1,3110112720,0.100625,-0.068708,0.000166,-0.068542,0.068542,0.100667,624,2,-0.757375,-0.757292,11.567917,11.584794,6.772844,0.000000,4.871542,4.850472,0.020861,0.035708,0.088792,0.337916,655,8199542,110897,0,2,0,2,0,0,0,0,0,0,16316,7623,4680,4013,0
107,106,311,1,3118220820,-5.988584,-0.167375,0.000041,-0.167334,0.167334,0.040416,614,0,-23.529917,-23.529834,22.772542,22.576621,22.569799,0.000000,0.000250,0.000000,0.000000,0.040083,0.021167,0.967083,640,8118133,67795,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
108,107,313,1,3126328920,0.114292,-0.040500,0.000042,-0.040458,0.040458,0.114667,615,2,-0.743708,-0.737958,10.580458,10.574202,6.220618,0.000000,4.568918,4.563015,0.005861,0.028250,0.114292,0.844250,634,8092703,110317,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
109,108,315,1,3134437020,-5.674417,-0.034625,0.000041,-0.034584,0.034584,0.026541,607,0,-23.215750,-23.210000,22.472042,22.270575,22.237512,0.000000,0.000208,0.000000,0.000000,0.026375,0.044708,1.273542,638,8014534,54113,0,302,0,302,0,0,0,0,0,0,23177,14400,4680,4097,0
110,109,317,1,3142545120,0.070083,-0.052125,0.000167,-0.051958,0.051958,0.073542,621,2,-0.787917,-0.787833,10.938833,10.913919,6.604386,0.000000,4.496500,4.494347,0.001737,0.026583,0.115417,0.371041,642,8194173,122194,0,2,0,2,0,0,0,0,0,0,5407,0,3510,1897,0
111,110,319,1,3150653220,-5.802458,-0.068833,0.000000,-0.068833,0.068833,0.031875,606,0,-23.343792,-23.343708,22.555875,22.305617,22.300967,0.000000,0.000209,0.000000,0.000000,0.031417,0.009875,1.283125,631,8040952,64532,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
112,111,321,1,3158761320,0.081792,-0.032541,0.000125,-0.032416,0.032416,0.088084,616,2,-0.776208,-0.776041,10.799083,10.789123,6.291412,0.000000,4.592583,4.592097,0.000278,0.029667,0.090833,0.671875,643,8137884,108575,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
113,112,323,1,3166869420,-6.129250,-0.117958,0.000083,-0.117875,0.117875,0.042417,615,0,-23.670583,-23.670416,22.894375,22.736804,22.729767,0.000000,0.000208,0.000000,0.000000,0.042084,0.038708,0.927834,641,8133568,76460,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
114,113,325,1,3174977520,0.122042,-0.039958,0.000166,-0.039792,0.039792,0.129667,613,2,-0.735958,-0.735792,10.432042,10.370991,6.242568,0.000000,4.328001,4.312640,0.015319,0.027292,0.112333,0.633500,633,8091783,110260,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
115,114,327,1,3183085620,-6.020708,-0.027291,0.000000,-0.027291,0.027291,0.028917,607,0,-23.562041,-23.561875,22.826083,22.611997,22.605457,0.000000,0.000124,0.000000,0.000000,0.028667,0.009958,1.081833,639,8040712,73843,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
116,115,329,1,3191193720,0.044166,-0.068125,0.000000,-0.068125,0.068125,0.044250,615,2,-0.813834,-0.813584,10.618459,10.528336,6.342996,0.000000,4.364500,4.361180,0.003237,0.030958,0.027583,0.645125,635,8138115,114621,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
117,116,331,1,3199301820,-5.633250,-0.027834,0.000167,-0.027667,0.027667,0.028916,618,0,-23.174584,-23.174334,22.360750,22.231680,22.238314,0.000000,0.000459,0.000000,0.000000,0.028666,0.022042,1.069459,643,8076965,94888,0,302,0,302,0,0,0,0,0,0,20830,14400,3510,2920,0
118,117,333,1,3207409920,0.101208,-0.030459,0.000000,-0.030459,0.030459,0.101375,624,2,-0.756792,-0.756667,10.948875,10.918753,6.304087,0.000000,4.703458,4.703013,0.000361,0.033250,0.077500,0.645042,650,8147928,106420,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
119,118,335,1,3215518020,-6.141459,-0.068792,0.000000,-0.068792,0.068792,0.033541,616,0,-23.682792,-23.682667,22.926000,22.724976,22.727477,0.000000,0.000166,0.000000,0.000000,0.033333,0.015583,1.090666,640,8087156,93449,0,302,0,302,0,0,0,0,0,0,21372,14400,3510,3462,0
120,119,337,1,3223626120,0.061750,-0.062209,0.000042,-0.062167,0.062167,0.062000,612,2,-0.796250,-0.790667,10.480125,10.391463,6.246418,0.000000,4.372249,4.366431,0.005777,0.026958,0.062458,0.307541,632,8107294,107694,0,2,0,2,0,0,0,0,0,0,6641,0,4233,2408,0
121,120,339,1,3231734220,-5.907792,-0.044042,0.000167,-0.043875,0.043875,0.032083,611,0,-23.449125,-23.443542,22.652875,22.517025,22.525178,0.000000,0.000208,0.000000,0.000000,0.031875,0.012666,1.003166,642,8087003,98673,0,302,0,302,0,0,0,0,0,0,20373,14400,3957,2016,0
122,121,341,1,3239842320,0.002375,-0.040791,0.000083,-0.040708,0.040708,0.038084,612,1,-1.459403,-1.459208,10.773166,10.680550,6.018254,0.000000,4.707833,4.707388,0.000195,0.037875,0.009834,0.295250,632,8107262,105996,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
123,122,343,1,3247950420,-6.109750,-0.031125,0.000041,-0.031084,0.031084,0.039250,611,0,-24.254862,-24.254667,22.795459,22.633589,22.599879,0.000000,0.000165,0.000000,0.000000,0.039041,0.016125,1.066334,635,8071874,110412,0,302,0,302,0,0,0,0,0,0,21344,14400,4536,2408,0
124,123,345,1,3256058520,0.124625,-0.040625,0.000042,-0.040583,0.040583,0.124708,618,2,-0.733375,-0.733292,10.448958,10.485744,6.379465,0.000000,4.349791,4.349389,0.000194,0.032042,0.122625,0.298500,645,8199604,108586,0,2,0,2,0,0,0,0,0,0,5670,0,3654,2016,0
125,124,347,1,3264166620,-6.140417,-0.068208,0.000000,-0.068208,0.068208,0.053375,610,0,-23.681750,-23.681667,22.948375,22.746765,22.731533,0.000000,0.000500,0.000000,0.000000,0.053042,0.058041,0.680250,635,8071789,109143,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
126,125,349,1,3272274720,0.069417,-0.044125,0.000042,-0.044083,0.044083,0.069542,612,2,-0.788583,-0.788417,10.473500,10.373549,6.186344,0.000000,4.383875,4.383473,0.000277,0.028250,0.052000,0.502541,638,8091652,97172,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
127,126,351,1,3280382820,-6.098667,-0.068417,0.000042,-0.068375,0.068375,0.035000,616,0,-23.640000,-23.639834,22.851417,22.700959,22.679869,0.000000,0.000208,0.000000,0.000000,0.034833,0.025167,1.113875,642,8102586,111810,0,302,0,302,0,0,0,0,0,0,21361,14400,3510,3451,0
128,127,353,1,3288490920,0.111416,-0.048292,0.000042,-0.048250,0.048250,0.111500,619,2,-0.746584,-0.746459,10.473250,10.443494,6.174130,0.000000,4.490166,4.488263,0.001778,0.028083,0.093292,0.657583,639,8138122,105201,0,2,0,2,0,0,0,0,0,0,6959,0,3510,3449,0
129,128,355,1,3296599020,-6.061041,-0.040791,0.000041,-0.040750,0.040750,0.044209,617,0,-23.602375,-23.602250,22.855791,22.660921,22.637396,0.000000,0.000208,0.000000,0.000000,0.043834,0.014208,1.273834,647,8056117,101233,0,302,0,302,0,0,0,0,0,0,23154,14400,4680,4074,0
130,129,357,1,3304707120,0.087750,-0.060125,0.000000,-0.060125,0.060125,0.088167,619,2,-0.770250,-0.770208,10.534542,10.495710,6.087083,0.000000,4.606625,4.606388,0.000153,0.028292,0.078791,0.665209,640,8154589,105202,0,3,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
131,130,359,1,3312815220,-6.478334,-0.040584,0.000042,-0.040542,0.040542,0.037541,614,0,-24.019667,-24.019625,23.249417,23.044666,23.014922,0.000000,0.000209,0.000000,0.000000,0.037375,0.013333,0.852583,639,8055239,103566,0,301,0,301,0,0,0,0,0,0,22917,14400,3510,5007,0
132,131,361,1,3320923320,0.009125,-0.057125,0.000000,-0.057125,0.057125,0.027208,615,2,-0.848875,-0.845417,10.195875,10.063342,6.178454,0.000000,4.162333,4.150264,0.011944,0.027083,0.017750,0.470084,641,8107077,93823,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
133,132,363,1,3329031420,-6.243417,-0.046417,0.000208,-0.046209,0.046209,0.034750,621,0,-23.784750,-23.781292,22.935875,22.828351,22.804508,0.000000,0.000291,0.000000,0.000000,0.034500,0.013041,0.847792,647,8102562,106436,0,302,0,302,0,0,0,0,0,0,22982,14400,3510,5072,0
134,133,365,1,3337139520,0.084458,-0.056792,0.000000,-0.056792,0.056792,0.084625,616,2,-0.773542,-0.773417,10.355458,10.279214,6.170293,0.000000,4.349041,4.348805,0.000195,0.027250,0.070833,0.467708,635,8123459,99628,0,3,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
135,134,367,1,3345247620,-6.372750,-0.033125,0.000000,-0.033125,0.033125,0.037541,620,0,-23.914084,-23.913959,23.140542,23.037761,23.030294,0.000000,0.000207,0.000000,0.000000,0.037416,0.052084,0.881209,651,8101720,100156,0,301,0,301,0,0,0,0,0,0,24644,14400,4680,5564,0
136,135,369,1,3353355720,0.016917,-0.069416,0.000000,-0.069416,0.069416,0.033292,616,2,-0.841083,-0.840916,10.293666,10.130368,6.062137,0.000000,4.333793,4.333347,0.000362,0.033167,0.009250,0.472500,637,8091680,94246,0,3,0,3,0,0,0,0,0,0,7018,0,3510,3508,0
137,136,371,1,3361463820,-6.315834,-0.043292,0.000042,-0.043250,0.043250,0.036625,618,0,-23.857167,-23.857000,23.016084,22.905795,22.903711,0.000000,0.000292,0.000000,0.000000,0.036458,0.020250,0.695875,643,8103430,103571,0,302,0,302,0,0,0,0,0,0,21397,14400,3510,3487,0
138,137,373,1,3369571920,-0.025250,-0.043709,0.000042,-0.043667,0.043667,0.026375,616,2,-0.883250,-0.883167,10.392750,10.265953,6.123615,0.000000,4.359541,4.358847,0.000611,0.026208,0.007458,0.303000,642,8090780,87853,0,2,0,2,0,0,0,0,0,0,8801,0,4680,4121,0
139,138,375,1,3377680020,-4.713417,-0.032084,0.000000,-0.032084,0.032084,0.039083,616,0,-22.254750,-22.254667,21.371500,21.245017,21.243876,0.000000,0.000167,0.000000,0.000000,0.038958,0.031833,0.956792,642,8092574,101725,0,302,0,302,0,0,0,0,0,0,21423,14400,3510,3513,0
140,139,377,1,3385788120,0.002166,-0.035875,0.000041,-0.035834,0.035834,0.037041,615,2,-1.459612,-1.358167,11.967750,11.861171,6.190787,0.000000,5.977209,5.875542,0.101625,0.036958,0.007792,0.786459,635,8101929,91462,0,2,0,2,0,0,0,0,0,0,6969,0,3510,3459,0
141,140,379,1,3393896220,-4.385958,-0.056750,0.000083,-0.056667,0.056667,0.036542,617,0,-22.531070,-22.429625,21.071458,20.983303,20.960091,0.000000,0.000165,0.000000,0.000000,0.036333,0.011375,0.309500,647,8134018,99337,0,302,0,302,0,0,0,0,0,0,23197,14400,4680,4117,0
142,141,381,1,3402004320,0.109958,-0.068834,0.000042,-0.068792,0.068792,0.110125,617,3,-0.748042,-0.747959,12.187417,12.171970,6.399791,0.000000,6.388917,6.284208,0.104709,0.030583,0.096792,1.117000,638,8106517,87266,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
143,142,383,1,3410112420,-4.067167,-0.041625,0.000000,-0.041625,0.041625,0.039167,610,0,-21.608500,-21.608417,20.860458,20.615445,20.603842,0.000000,0.000165,0.000000,0.000000,0.038917,0.011416,0.855375,635,8072454,100615,0,302,0,302,0,0,0,0,0,0,21429,14400,3510,3519,0
144,143,385,1,3418220520,0.052875,-0.028125,0.000083,-0.028042,0.028042,0.078958,616,2,-1.408903,-1.278750,12.563292,12.546600,6.674800,0.000000,6.636918,6.506542,0.130292,0.027041,0.096542,0.656083,643,8121591,81079,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
145,144,387,1,3426328620,-3.626875,-0.027250,0.000042,-0.027208,0.027208,0.028625,617,0,-21.771986,-21.641833,20.363083,20.211929,20.197195,0.000000,0.000124,0.000000,0.000000,0.028417,0.014750,1.265416,640,8118149,94499,0,303,0,303,0,0,0,0,0,0,21432,14400,3510,3522,0
146,145,389,1,3434436720,0.080083,-0.031708,0.000083,-0.031625,0.031625,0.080208,611,3,-0.777917,-0.777792,12.976375,12.909671,6.335291,0.000000,7.274374,7.200707,0.073667,0.026583,0.063500,0.321042,631,8091842,84488,0,1,0,1,0,0,0,0,0,0,5406,0,3510,1896,0
147,146,391,1,3442544820,-4.999083,-0.035708,0.000000,-0.035708,0.035708,0.032208,618,0,-22.540417,-22.540292,21.762500,21.591014,21.576203,0.000000,0.000167,0.000000,0.000000,0.032125,0.011083,1.271584,650,8086914,89550,0,302,0,302,0,0,0,0,0,0,23231,14400,4680,4151,0
148,147,393,1,3450652920,-0.009625,-0.030000,0.000083,-0.029917,0.029917,0.027625,611,3,-0.867625,-0.866000,11.693875,11.605948,5.980190,0.000000,5.876958,5.779541,0.097417,0.027458,0.031084,0.609167,631,8107456,81990,0,2,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
149,148,395,1,3458761020,-5.559500,-0.032541,0.000041,-0.032500,0.032500,0.030167,624,0,-23.100833,-23.099208,22.233208,22.117371,22.103881,0.000000,0.000168,0.000000,0.000000,0.030000,0.011459,1.258709,650,8210634,91056,0,303,0,302,0,0,0,0,0,0,21425,14400,3510,3515,0
150,149,397,1,3466869120,-0.116583,-0.057375,0.000125,-0.057250,0.057250,0.024208,605,2,-0.974583,-0.974417,11.240417,11.110414,5.701417,0.000000,5.436958,5.369014,0.067902,0.024042,0.007875,0.618875,631,7998807,75318,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
151,150,399,1,3474977220,-5.134750,-0.028167,0.000125,-0.028042,0.028042,0.031000,624,0,-22.676083,-22.675917,21.701500,21.606483,21.607188,0.000000,0.000166,0.000000,0.000000,0.030917,0.010083,1.247375,649,8198776,89586,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
152,151,401,1,3483085320,-0.082250,-0.026750,0.000042,-0.026708,0.026708,0.024292,605,2,-1.544028,-1.443083,11.630833,11.531541,5.873334,0.000000,5.801791,5.700666,0.101042,0.024125,0.015125,0.304208,625,8011024,78698,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
153,152,403,1,3491193420,-5.112083,-0.027000,0.000000,-0.027000,0.027000,0.025667,626,0,-23.257195,-23.156250,21.713167,21.590918,21.588415,0.000000,0.000168,0.000000,0.000000,0.025500,0.021292,0.947083,658,8210670,83824,0,302,0,302,0,0,0,0,0,0,23229,14400,4680,4149,0
154,153,405,1,3499301520,-0.243208,-0.028708,0.000083,-0.028625,0.028625,0.043125,606,3,-1.101208,-1.101125,11.814458,11.710371,6.315170,0.000000,5.596834,5.548250,0.048584,0.042917,0.011083,0.286708,626,7999407,77407,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
155,154,407,1,3507409620,-5.396625,-0.028916,0.000083,-0.028833,0.028833,0.043834,626,0,-22.937958,-22.937875,21.836750,21.727282,21.678952,0.000000,0.000207,0.000000,0.000000,0.043584,0.015375,0.951750,651,8226046,86995,0,302,0,302,0,0,0,0,0,0,21406,14400,3510,3496,0
156,155,409,1,3515517720,-0.198250,-0.027417,0.000000,-0.027417,0.027417,0.028041,604,2,-1.056250,-1.056084,11.484959,11.303531,6.147315,0.000000,5.462791,5.462473,0.000235,0.027916,0.006667,0.941624,631,7968021,72129,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
157,156,411,1,3523625820,-5.604875,-0.027708,0.000125,-0.027583,0.027583,0.033833,626,0,-23.146208,-23.146042,22.089958,22.034607,22.021295,0.000000,0.000249,0.000000,0.000000,0.033625,0.012500,1.283875,651,8226135,87471,0,302,0,302,0,0,0,0,0,0,21375,14400,3510,3465,0
158,157,413,1,3531733920,-0.213334,-0.027042,0.000000,-0.027042,0.027042,0.024333,603,2,-1.071334,-1.059584,11.291792,11.122823,5.803911,0.000000,5.383709,5.328763,0.054862,0.024166,0.021542,0.617208,623,7983778,74787,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
159,158,415,1,3539842020,-5.458000,-0.027459,0.000000,-0.027459,0.027459,0.032208,625,0,-22.999334,-22.987584,21.928000,21.865882,21.857842,0.000000,0.000167,0.000000,0.000000,0.032125,0.010708,1.322291,657,8210420,81485,0,302,0,302,0,0,0,0,0,0,23208,14400,4680,4128,0
160,159,417,1,3547950120,-0.263125,-0.027250,0.000125,-0.027125,0.027125,0.021750,604,2,-1.121125,-1.121042,11.488458,11.327242,6.260424,0.000000,5.497167,5.493347,0.003736,0.021542,0.007416,0.624792,624,7999234,73572,0,2,0,12,0,0,0,0,0,0,5406,0,3510,1896,0
