frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms
13873,16.631250,16.644631,0.000000,5.233042,5.215708,0.017126,0.049000,0.019166,1.175208
13874,16.663041,16.670002,0.000000,5.082541,5.077417,0.004749,0.049500,0.019417,0.297334
13875,16.422709,16.417035,0.000000,5.346792,5.269500,0.077042,0.050916,0.025792,0.796417
13876,17.049000,17.008704,0.000000,4.735709,4.734833,0.000626,0.055500,0.032208,0.475084
13877,16.990958,17.048120,0.000000,4.762750,4.762111,0.000139,0.097792,0.038041,0.949666
13878,16.406125,16.351039,0.000000,4.494500,4.473916,0.020250,0.057542,0.031666,0.940501
13879,16.619833,16.594462,0.000000,5.126874,5.120582,0.006209,0.048917,0.019708,0.638208
13880,16.655000,16.609577,0.000000,5.172000,5.171417,0.000291,0.057125,0.016584,1.236917
13881,16.757959,16.778180,0.000000,5.396334,5.393125,0.002792,0.052416,0.020917,0.315083
13882,16.630708,16.627950,0.000000,5.398375,5.397916,0.000376,0.054250,0.019125,0.943874
13883,16.596625,16.591342,0.000000,5.529457,5.441334,0.087832,0.053125,0.018250,0.609333
13884,16.791042,16.757984,0.000000,5.197584,5.187833,0.009584,0.057208,0.016583,0.904541
13885,16.651791,16.596780,0.000000,5.547000,5.446152,0.100431,0.046209,0.012666,1.052667
13886,16.692709,16.730542,0.000000,5.186668,5.178251,0.008250,0.051541,0.020750,0.459959
13887,16.658833,16.620686,0.000000,4.972333,4.958750,0.013208,0.057333,0.019792,0.769916
13888,16.730792,16.737371,0.000000,4.885084,4.884625,0.000292,0.051500,0.012291,0.445792
13889,16.660291,16.659331,0.000000,5.061375,5.035334,0.025957,0.065750,0.031875,0.880583
13890,16.682500,16.615452,0.000000,4.953042,4.952583,0.000250,0.052542,0.013458,0.609417
13891,16.624834,16.599002,0.000000,5.167334,5.159458,0.007751,0.046250,0.013500,0.909000
13892,16.870875,16.940291,0.000000,5.126709,5.115695,0.010639,0.082041,0.039084,0.452000
13893,16.588875,16.510623,0.000000,4.717958,4.701625,0.016125,0.049500,0.028375,0.738500
13894,16.465166,16.487626,0.000000,5.145083,5.144791,0.000209,0.055167,0.013333,1.126583
13895,16.428292,16.494585,0.000000,4.793335,4.792876,0.000250,0.057000,0.144167,0.623750
13896,17.115042,17.012601,0.000000,4.852707,4.818625,0.033666,0.046166,0.044792,1.105708
13897,16.671000,16.660855,0.000000,5.271125,5.255166,0.015751,0.042458,0.022917,0.622708
13898,16.710125,16.730992,0.000000,4.875500,4.863126,0.012207,0.075916,0.015250,0.740583
13899,16.712125,16.694180,0.000000,2.069083,2.062500,0.006208,0.070458,0.017583,0.291584
13900,16.825000,16.793667,0.000000,4.818250,4.817652,0.000223,0.096166,0.020667,0.935833
13901,16.340000,16.347841,0.000000,3.185417,3.138001,0.046999,0.073625,0.026500,0.608626
13902,16.802291,16.767389,0.000000,4.721124,4.719833,0.001000,0.055542,0.021583,0.610792
13903,16.715459,16.666789,0.000000,5.348959,5.289875,0.058875,0.049541,0.041834,1.079749
13904,16.637666,16.627918,0.000000,5.355041,5.311125,0.043583,0.052167,0.025542,0.601875
13905,16.667750,16.682418,0.000000,4.957793,4.940417,0.016834,0.051542,0.015542,1.003167
13906,16.735667,16.694907,0.000000,5.555209,5.554500,0.000334,0.049750,0.013667,0.658459
13907,16.580333,16.588734,0.000000,5.525041,5.434486,0.090222,0.049584,0.014041,0.772958
13908,16.739709,16.712498,0.000000,5.657000,5.537834,0.119000,0.044750,0.011625,0.617459
13909,16.736291,16.709297,0.000000,5.852208,5.693944,0.157973,0.054459,0.013125,0.929958
13910,16.539709,16.557748,0.000000,5.536749,5.445375,0.091041,0.063666,0.021584,1.053501
13911,16.434083,16.498352,0.000000,5.368542,5.312417,0.055875,0.053333,0.149417,0.303667
13912,17.078250,16.958871,0.000000,5.293792,5.288333,0.005209,0.055250,0.012375,0.937083
13913,16.423333,16.432382,0.000000,5.653666,5.537986,0.115389,0.047292,0.049208,0.633167
13914,16.510917,16.576212,0.000000,5.148501,5.109625,0.038709,0.045542,0.187250,0.929375
13915,17.133333,17.044494,0.000000,5.323583,5.286041,0.037167,0.049417,0.041542,0.632291
13916,16.665125,16.641674,0.000000,5.583584,5.479986,0.103222,0.048334,0.020125,0.772333
13917,16.605042,16.587493,0.000000,5.719208,5.585653,0.133389,0.046833,0.022334,1.074251
13918,16.701208,16.677297,0.000000,5.716459,5.591791,0.124293,0.052792,0.010875,0.451625
13919,16.756542,16.731289,0.000000,5.751916,5.615445,0.136180,0.049750,0.013250,1.071833
13920,16.649792,16.658344,0.000000,5.697292,5.572028,0.125056,0.045416,0.009917,0.446500
13921,16.887041,16.868618,0.000000,5.966958,5.786777,0.179806,0.047167,0.018708,1.080458
13922,16.761875,16.747533,0.000000,6.204375,6.021194,0.183139,0.045834,0.022250,0.292083
13923,16.633542,16.631181,0.000000,6.248375,6.074278,0.174014,0.053958,0.036250,0.755625
13924,16.745125,16.760260,0.000000,6.304332,6.114694,0.189555,0.057083,0.053250,0.948501
13925,16.681167,16.623164,0.000000,6.310167,6.139987,0.170097,0.043166,0.010709,0.637417
13926,16.616958,16.609365,0.000000,6.330500,6.153986,0.176431,0.041417,0.014291,1.302833
13927,16.805583,16.785499,0.000000,6.266916,6.096486,0.170389,0.075459,0.021125,0.610875
13928,16.701417,16.700759,0.000000,5.596542,5.485528,0.110639,0.055875,0.013750,0.987833
13929,16.643000,16.626003,0.000000,6.216542,6.050152,0.166306,0.054958,0.014125,0.292541
13930,16.604583,16.583385,0.000000,6.166582,5.977527,0.188972,0.050417,0.058042,1.018125
13931,16.937042,16.965695,0.000000,5.771625,5.639195,0.132305,0.076958,0.013792,0.904709
13932,16.393208,16.363128,0.000000,4.984542,4.983819,0.000139,0.067209,0.014833,0.516708
13933,16.606000,16.565428,0.000000,5.852500,5.851999,0.000209,0.058959,0.021916,0.773084
13934,16.806750,16.799545,0.000000,6.190376,6.011112,0.179181,0.047709,0.013583,0.291833
13935,16.653917,16.654658,0.000000,6.311417,6.140986,0.170348,0.052917,0.018416,1.242833
13936,16.960917,16.975917,0.000000,5.965583,5.792569,0.172889,0.081708,0.021083,0.298416
13937,16.421791,16.401071,0.000000,5.637125,5.524695,0.112014,0.051625,0.059792,0.940583
13938,16.706000,16.656578,0.000000,5.882124,5.834249,0.047875,0.053167,0.012917,0.290791
13939,16.597750,16.595251,0.000000,5.729958,5.729527,0.000098,0.066125,0.052250,0.925542
13940,16.769709,16.746987,0.000000,6.067126,5.867028,0.200014,0.055791,0.031959,1.222667
13941,16.682500,16.704081,0.000000,6.289959,6.101361,0.188556,0.048833,0.060125,0.451917
13942,16.865500,16.809119,0.000000,5.970333,5.806444,0.163806,0.058791,0.040334,0.903917
13943,16.576125,16.600912,0.000000,5.841750,5.684528,0.156930,0.054375,0.064875,0.289000
13944,16.579458,16.536258,0.000000,5.924708,5.924083,0.000625,0.056958,0.010834,0.925209
13945,16.788542,16.777535,0.000000,6.471374,6.277527,0.193764,0.050916,0.016750,0.305042
13946,16.615333,16.596296,0.000000,6.062668,5.885487,0.177056,0.046750,0.013375,0.947083
13947,16.564625,16.529383,0.000000,6.243000,6.242541,0.000459,0.056125,0.013125,0.936001
13948,16.827625,16.851712,0.000000,6.229208,6.228541,0.000667,0.053292,0.014583,0.305000
13949,16.692292,16.661338,0.000000,5.657791,5.541486,0.115847,0.052041,0.013834,0.957042
13950,17.144958,17.165788,0.000000,6.269667,6.103111,0.166472,0.070917,0.039000,0.305542
13951,16.177583,16.148205,0.000000,5.962583,5.780444,0.181764,0.058750,0.021500,1.389833
13952,17.071084,17.083718,0.000000,5.980459,5.828028,0.152347,0.091333,0.025833,0.655291
13953,16.289958,16.230996,0.000000,5.732375,5.600403,0.131597,0.052625,0.011250,0.978042
13954,16.543125,16.524444,0.000000,6.315292,6.314333,0.000959,0.044583,0.015584,0.639958
13955,16.844042,16.857545,0.000000,6.362749,6.207278,0.155388,0.060541,0.049250,0.944000
13956,16.857666,16.856569,0.000000,6.256709,6.048527,0.208098,0.053875,0.059792,0.844751
13957,16.285084,16.228037,0.000000,6.084042,6.074958,0.009084,0.050541,0.050917,0.645333
13958,16.942250,16.936086,0.000000,6.483208,6.293528,0.189597,0.046541,0.017625,1.218792
13959,16.667333,16.659148,0.000000,6.459166,6.268985,0.190056,0.069250,0.011625,0.304208
13960,16.799125,16.801153,0.000000,6.071834,5.901736,0.169973,0.064583,0.015625,0.784250
13961,16.562667,16.525143,0.000000,6.043876,5.966695,0.077014,0.054791,0.018542,0.296917
13962,16.666416,16.653631,0.000000,6.445541,6.254986,0.190472,0.051875,0.011250,0.927374
13963,16.456709,16.453578,0.000000,6.417042,6.405917,0.011125,0.043625,0.023750,0.730791
13964,16.868000,16.844544,0.000000,6.438458,6.270445,0.167930,0.054458,0.012333,0.635334
13965,16.703208,16.687674,0.000000,6.275749,6.088027,0.187597,0.050917,0.022250,0.901500
13966,16.639000,16.589208,0.000000,6.563251,6.372070,0.191098,0.049875,0.014167,0.445625
13967,16.884167,16.912915,0.000000,6.297209,6.123862,0.173264,0.054500,0.014125,0.976542
13968,16.641958,16.618991,0.000000,6.339917,6.146819,0.192973,0.050833,0.018625,0.292459
13969,16.550375,16.541244,0.000000,6.616000,6.423153,0.192764,0.051625,0.011333,1.180875
13970,16.899000,16.884870,0.000000,6.549793,6.377862,0.171889,0.055708,0.013750,0.970000
13971,16.547667,16.499134,0.000000,6.258208,6.065152,0.192931,0.041333,0.011042,0.634792
13972,16.596500,16.619842,0.000000,6.371416,6.341999,0.029417,0.049041,0.016000,1.164792
13973,16.944333,16.930003,0.000000,6.495208,6.318236,0.176889,0.055583,0.013334,0.305583
13974,16.433167,16.420214,0.000000,6.251292,6.250375,0.000917,0.051208,0.013833,1.276791
13975,16.676583,16.659965,0.000000,6.662916,6.484569,0.178264,0.040833,0.010292,0.642042
13976,16.821292,16.853575,0.000000,6.614250,6.428862,0.185305,0.061250,0.052666,0.976042
13977,16.605500,16.546037,0.000000,6.563625,6.370194,0.193348,0.042875,0.009583,0.457416
13978,16.622125,16.608714,0.000000,6.366457,6.357624,0.008833,0.050500,0.017250,0.930000
13979,16.709416,16.703247,0.000000,6.603125,6.429111,0.173889,0.050125,0.012250,1.242292
13980,16.234084,16.216836,0.000000,6.497667,6.306028,0.191556,0.044125,0.013291,0.620250
13981,16.945833,16.936785,0.000000,4.106125,4.105749,0.000126,0.068208,0.032834,1.130833
13982,16.772125,16.727626,0.000000,5.855167,5.699570,0.155305,0.053458,0.012417,0.613625
13983,16.633167,16.633336,0.000000,5.776459,5.614111,0.162056,0.047375,0.011416,1.128417
13984,16.706416,16.704024,0.000000,5.331542,5.259486,0.071681,0.050167,0.013292,0.612167
13985,16.672542,16.637989,0.000000,5.936333,5.764278,0.171847,0.053583,0.011167,0.769000
13986,16.617125,16.604002,0.000000,5.645751,5.511361,0.134056,0.044458,0.043125,1.083458
13987,17.122208,17.151627,0.000000,5.591543,5.483736,0.107306,0.060959,0.038625,0.463833
13988,16.243084,16.177794,0.000000,5.122875,5.096001,0.026457,0.047875,0.010916,0.661667
13989,16.756875,16.787422,0.000000,5.727417,5.594778,0.132264,0.056708,0.019958,0.609209
13990,16.708583,16.708200,0.000000,5.686334,5.563027,0.122723,0.054583,0.048292,1.238875
13991,16.569333,16.480701,0.000000,4.791833,4.791334,0.000249,0.054709,0.012708,0.294167
13992,16.733584,16.705157,0.000000,5.504708,5.419278,0.085056,0.056708,0.034167,0.747500
13993,16.692416,16.733669,0.000000,5.449957,5.373319,0.076389,0.044125,0.011209,0.303291
13994,16.895167,16.890534,0.000000,5.824083,5.671611,0.152180,0.064500,0.019333,0.809667
13995,16.417333,16.391922,0.000000,5.263500,5.226611,0.036681,0.045917,0.015500,1.024917
13996,16.784875,16.784526,0.000000,5.595166,5.593957,0.000959,0.056500,0.019542,0.463583
13997,16.687209,16.687129,0.000000,5.196958,5.162834,0.033833,0.061958,0.050167,0.751167
13998,16.687250,16.712783,0.000000,5.569208,5.452319,0.116556,0.094541,0.021709,0.447875
13999,16.524125,16.415389,0.000000,5.443084,5.372458,0.070376,0.047250,0.012333,1.069042
14000,16.765833,16.815999,0.000000,5.104458,5.079917,0.024374,0.049917,0.046750,0.609708
14001,16.623208,16.582420,0.000000,5.209792,5.192500,0.016917,0.052000,0.021917,0.760542
14002,16.736500,16.725699,0.000000,4.902333,4.901791,0.000250,0.057625,0.021625,0.750874
14003,16.640459,16.629831,0.000000,5.162874,5.152917,0.009582,0.057166,0.013250,0.524000
14004,16.758541,16.750827,0.000000,4.650333,4.637000,0.013125,0.067750,0.027334,1.000750
14005,16.810542,16.813200,0.000000,4.668292,4.667694,0.000389,0.082167,0.026333,0.609708
14006,16.622458,16.601121,0.000000,3.780083,3.741167,0.038583,0.059500,0.015000,1.000583
14007,16.564959,16.534832,0.000000,5.076999,5.063333,0.013458,0.049333,0.013833,0.610375
14008,16.752625,16.717000,0.000000,5.156334,5.155083,0.000959,0.047708,0.014208,0.756292
14009,16.616208,16.621700,0.000000,5.351333,5.279917,0.071207,0.046250,0.011625,0.449250
14010,16.660667,16.648546,0.000000,5.114209,5.113750,0.000334,0.055000,0.015666,0.869958
14011,16.718083,16.667462,0.000000,5.118167,5.100833,0.016959,0.055208,0.016459,0.882792
14012,16.645375,16.649801,0.000000,5.123166,5.122417,0.000541,0.054208,0.039500,0.461459
14013,16.729167,16.721301,0.000000,5.020624,5.006583,0.013708,0.048833,0.033125,0.720000
14014,16.732000,16.728791,0.000000,4.856751,4.856236,0.000223,0.045666,0.020042,0.370583
14015,16.609166,16.575009,0.000000,5.080417,5.075417,0.004791,0.055959,0.023958,0.649834
14016,16.697625,16.703781,0.000000,5.018459,5.008875,0.009292,0.052084,0.018125,0.364958
14017,16.727209,16.678833,0.000000,4.974124,4.973582,0.000334,0.046541,0.013667,0.660333
14018,16.666333,16.691033,0.000000,5.126875,5.121584,0.005041,0.050083,0.016875,0.741167
14019,16.641417,16.597336,0.000000,5.040583,5.039750,0.000750,0.046541,0.013042,0.368292
14020,16.761750,16.752572,0.000000,5.126500,5.095166,0.031042,0.051875,0.020625,0.910917
14021,16.695750,16.704670,0.000000,5.218915,5.193625,0.024999,0.050916,0.011417,0.643625
14022,16.674125,16.681512,0.000000,5.236584,5.198028,0.038264,0.057333,0.042750,0.904000
14023,16.677166,16.582053,0.000000,5.157916,5.120027,0.037473,0.058500,0.022667,0.493500
14024,16.912167,16.960126,0.000000,5.115166,5.081209,0.033791,0.089625,0.031917,0.779959
14025,16.451500,16.423618,0.000000,4.605459,4.583042,0.022000,0.055667,0.015500,0.661583
14026,17.701375,17.763503,0.000000,3.268083,3.267236,0.000431,0.111958,0.043750,0.291000
14027,15.575000,15.518247,0.000000,1.145083,1.144459,0.000166,0.075792,0.015791,0.594458
14028,16.783417,16.724743,0.000000,5.268708,5.237458,0.031000,0.048916,0.029625,0.608875
14029,16.648500,16.645683,0.000000,5.206417,5.179236,0.027014,0.049250,0.012375,0.930084
14030,16.678458,16.675951,0.000000,4.703292,4.703042,0.000166,0.046500,0.026708,0.608917
14031,16.585958,16.538713,0.000000,4.710416,4.710000,0.000291,0.039417,0.013917,0.922458
14032,16.727834,16.730918,0.000000,4.879249,4.878749,0.000209,0.034333,0.031875,0.623250
14033,16.647833,16.636630,0.000000,4.714334,4.713793,0.000291,0.045375,0.026000,0.993084
14034,16.746875,16.719025,0.000000,4.641251,4.640667,0.000334,0.054667,0.015208,1.229708
14035,16.668708,16.656067,0.000000,4.491749,4.491152,0.000181,0.081667,0.014125,0.608208
14036,16.597917,16.601887,0.000000,4.881874,4.881500,0.000166,0.033667,0.030333,1.002125
14037,16.725625,16.675536,0.000000,4.803125,4.802666,0.000292,0.032042,0.011916,0.611542
14038,16.680833,16.699887,0.000000,4.699458,4.698916,0.000334,0.032584,0.034666,1.279291
14039,16.666084,16.644456,0.000000,4.829333,4.822084,0.007124,0.041208,0.026125,0.606292
14040,16.392291,16.411707,0.000000,4.684083,4.683625,0.000291,0.037250,0.054292,0.749126
14041,17.046167,16.968198,0.000000,4.515543,4.515125,0.000209,0.038167,0.012791,1.212459
14042,16.261042,16.365584,0.000000,5.013500,5.013084,0.000333,0.035041,0.130125,0.512583
14043,16.721958,16.617367,0.000000,4.641876,4.641403,0.000181,0.034875,0.092375,1.059208
14044,17.001750,17.003620,0.000000,3.932501,3.932250,0.000126,0.056042,0.018625,0.409000
14045,16.676792,16.640252,0.000000,5.155750,5.155167,0.000333,0.047458,0.012208,0.761876
14046,16.654333,16.663340,0.000000,4.825125,4.824833,0.000125,0.038542,0.034625,0.444250
14047,16.680708,16.677097,0.000000,4.190583,4.189999,0.000292,0.054792,0.044625,0.903375
14048,16.730542,16.707829,0.000000,4.465707,4.465042,0.000332,0.054917,0.018000,0.608333
14049,16.838542,16.812079,0.000000,4.337000,4.336458,0.000250,0.048541,0.012417,1.018875
14050,16.705000,16.693285,0.000000,4.406708,4.406250,0.000167,0.068041,0.034250,1.066625
14051,16.326541,16.345798,0.000000,4.087333,4.086459,0.000291,0.061292,0.028750,0.291792
14052,16.942542,16.919498,0.000000,3.899291,3.898750,0.000250,0.052083,0.027042,0.966208
14053,16.614042,16.557078,0.000000,4.881751,4.881333,0.000209,0.052083,0.013708,0.324292
14054,16.288375,16.404866,0.000000,4.360584,4.359695,0.000180,0.060250,0.119541,0.743167
14055,17.066041,16.915371,0.000000,4.326290,4.323291,0.000208,0.042000,0.029209,0.447666
14056,16.419959,16.422915,0.000000,4.646417,4.645916,0.000126,0.051125,0.015166,0.745417
14057,16.975875,17.005198,0.000000,3.995750,3.995084,0.000249,0.055666,0.052459,0.905042
14058,16.759708,16.701425,0.000000,4.645335,4.644959,0.000084,0.037333,0.011167,0.608375
14059,16.647917,16.625736,0.000000,4.908082,4.907582,0.000167,0.046833,0.013667,0.965959
14060,16.558791,16.581801,0.000000,4.457959,4.425611,0.032014,0.057917,0.024792,0.310167
14061,16.904042,16.873427,0.000000,4.663208,4.662583,0.000291,0.055542,0.024833,1.234083
14062,16.689708,16.672411,0.000000,4.785999,4.772457,0.013417,0.056667,0.014833,0.638250
14063,16.767792,16.777454,0.000000,4.307668,4.299070,0.008014,0.096375,0.026292,0.647000
14064,16.220250,16.208804,0.000000,3.753708,3.752694,0.000014,0.073542,0.022625,0.311584
14065,17.253667,17.266265,0.000000,3.801250,3.800361,0.000264,0.100625,0.015916,0.939167
14066,16.664750,16.621329,0.000000,4.107874,4.097528,0.009680,0.103083,0.019875,0.937833
14067,16.379541,16.366824,0.000000,3.849791,3.849069,0.000181,0.091084,0.020333,0.304709
14068,16.523125,16.480412,0.000000,4.776292,4.775500,0.000500,0.054334,0.020416,1.249209
14069,16.861459,16.844128,0.000000,4.848999,4.846667,0.002041,0.045000,0.010833,0.610042
14070,16.716250,16.680328,0.000000,5.134709,5.115125,0.019375,0.070125,0.014125,1.260459
14071,16.648416,16.648756,0.000000,5.061375,5.048166,0.012834,0.048417,0.013625,0.607250
14072,16.639209,16.656119,0.000000,4.870000,4.869417,0.000208,0.051666,0.019209,0.959167
14073,16.696666,16.613039,0.000000,5.007334,5.006625,0.000375,0.048084,0.016041,0.600791
14074,16.776000,16.815757,0.000000,4.445832,4.441332,0.004417,0.055167,0.031625,0.294583
14075,16.529292,16.513081,0.000000,4.654083,4.631417,0.022499,0.059167,0.014125,0.911417
14076,16.808083,16.766485,0.000000,4.960541,4.945958,0.014208,0.056459,0.036000,0.609917
14077,16.700625,16.728710,0.000000,5.054374,5.043541,0.010542,0.063125,0.032459,0.947875
14078,16.677917,16.650370,0.000000,5.004459,4.979042,0.025208,0.047333,0.023709,0.641208
14079,16.677958,16.672703,0.000000,5.824792,5.670861,0.153347,0.047084,0.011833,0.932166
14080,16.586875,16.544915,0.000000,5.239709,5.226708,0.012751,0.057084,0.037416,1.225125
14081,16.684125,16.659116,0.000000,5.118793,5.108168,0.010500,0.053334,0.012541,0.638417
14082,16.752709,16.774246,0.000000,6.005333,5.788444,0.216597,0.042458,0.019625,1.255041
14083,16.660375,16.652532,0.000000,5.041709,5.028374,0.013001,0.052500,0.013291,0.547792
14084,16.696208,16.656380,0.000000,4.718542,4.715584,0.002625,0.053417,0.014875,0.632417
14085,16.767250,16.781831,0.000000,5.853166,5.697069,0.155722,0.078708,0.016000,0.444917
14086,16.274958,16.257090,0.000000,4.884582,4.883499,0.000792,0.043792,0.013542,0.681333
14087,17.077125,17.019956,0.000000,3.858957,3.854667,0.000249,0.064000,0.020167,0.309750
14088,16.742209,16.768997,0.000000,5.529500,5.529000,0.000333,0.048208,0.034917,0.952875
14089,16.606458,16.520590,0.000000,4.528210,4.489625,0.038293,0.057250,0.017667,0.927749
