frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
71454,17.039542,16.968677,11.612876,0.000000,5.364417,5.306154,0.057638,0.062125,0.020708,0.292750,629,8049246,147211,0,5408
71455,16.461083,16.326535,11.402904,0.000000,4.974250,4.973626,0.000290,0.059500,0.016125,0.869708,640,8055556,138590,0,7210
71456,16.783625,16.592277,11.116505,0.000000,5.470042,5.387778,0.082014,0.034917,0.031792,0.614500,633,8080248,137291,0,5408
71457,16.338792,16.253164,11.255752,0.000000,5.029043,5.028654,0.000180,0.033083,0.032834,1.288167,641,8102320,144540,0,7153
71458,16.890667,16.763137,12.042046,0.000000,4.858084,4.857835,0.000207,0.051458,0.030917,1.228167,634,8078965,149604,0,5612
71459,16.783750,16.624240,11.577828,0.000000,5.052334,5.051820,0.000139,0.049333,0.027333,0.611875,631,8064904,139706,0,5408
71460,16.597208,16.469773,11.416539,0.000000,5.083291,5.075695,0.007388,0.043542,0.016625,0.921916,641,8086366,140777,0,7210
71461,16.454250,16.318843,11.056123,0.000000,5.268041,5.227112,0.040763,0.033875,0.012167,0.629333,634,8079493,144888,0,5549
71462,16.879750,16.756345,12.483096,0.000000,4.510082,4.509667,0.000207,0.038125,0.042792,0.850751,634,8080146,152074,0,5408
71463,16.493042,16.371547,11.076041,0.000000,5.313793,5.263529,0.050180,0.035708,0.009625,0.609000,638,8039571,142239,0,7339
71464,16.668708,16.549783,11.795048,0.000000,4.833626,4.833418,0.000124,0.037000,0.028500,0.746876,635,8095564,144413,0,5408
71465,16.945167,16.821526,11.632114,0.000000,5.214041,5.187750,0.026124,0.046041,0.016334,1.227875,634,8095612,142802,0,5408
71466,16.607500,16.473112,11.168831,0.000000,5.328083,5.273654,0.054263,0.032708,0.040667,0.614083,640,8071127,138658,0,7210
71467,16.635083,16.507794,11.192846,0.000000,5.341707,5.285876,0.055748,0.031625,0.030417,1.061542,633,8080286,141034,0,5408
71468,16.578208,16.424846,11.105168,0.000000,5.339918,5.285820,0.053889,0.046750,0.017959,0.528917,655,8053329,144841,0,7582
71469,16.822459,16.702345,11.904911,0.000000,4.902958,4.902460,0.000248,0.036625,0.014416,0.790666,639,8070999,145494,0,7210
71470,16.624708,16.477951,11.253837,0.000000,5.236499,5.202195,0.034138,0.037875,0.035542,0.446917,632,8064821,138588,0,5408
71471,16.785583,16.636732,12.258305,0.000000,4.554625,4.554001,0.000249,0.045875,0.011834,0.954583,633,8080292,140546,0,5408
71472,16.718000,16.614368,11.621349,0.000000,5.015584,5.011320,0.004055,0.045500,0.012667,0.913542,642,8079443,142101,0,7210
71473,16.654667,16.501949,11.564598,0.000000,4.947126,4.946627,0.000290,0.036208,0.015375,0.453666,630,8071743,141213,0,5408
71474,16.800542,16.697963,10.999598,0.000000,5.852501,5.726321,0.126096,0.045541,0.022584,1.061666,634,8095631,132317,0,5408
71475,16.629958,16.515749,10.933556,0.000000,5.594542,5.489237,0.105013,0.039125,0.028667,0.605833,641,8071016,132906,0,7210
71476,16.689083,16.538747,10.899583,0.000000,5.756209,5.634571,0.121555,0.034625,0.034584,0.925918,632,8080204,133131,0,5408
71477,16.844292,16.732963,11.110308,0.000000,5.641333,5.525445,0.115680,0.047708,0.020209,0.610916,632,8095672,133389,0,5408
71478,16.412833,16.292551,10.963095,0.000000,5.353834,5.297279,0.056346,0.059209,0.017416,0.917458,636,8055641,130586,0,7210
71479,16.802500,16.633636,11.009667,0.000000,5.641375,5.531112,0.110138,0.033292,0.018625,0.477000,632,8080203,133770,0,5408
71480,16.639709,16.542864,11.488614,0.000000,5.649750,5.649460,0.000290,0.035291,0.032084,0.984625,633,8095675,133825,0,5408
71481,16.457625,16.292122,10.574625,0.000000,5.976167,5.841155,0.134929,0.035750,0.017625,1.082375,640,8031611,132442,0,7339
71482,16.987541,16.873846,11.466658,0.000000,5.425333,5.350778,0.074305,0.045375,0.012167,0.450333,634,8105436,136833,0,5408
71483,16.687792,16.549626,10.920845,0.000000,5.789334,5.671946,0.117263,0.040833,0.010292,1.086417,633,8078195,131607,0,5408
71484,16.321167,16.204037,10.494067,0.000000,5.779458,5.650321,0.129054,0.034333,0.030375,0.609250,641,8054893,132714,0,7338
71485,16.924500,16.783259,11.456713,0.000000,5.351834,5.292695,0.058930,0.036500,0.010041,0.917666,633,8095654,137197,0,5408
71486,16.675583,16.552660,10.929670,0.000000,5.908126,5.793821,0.114221,0.037583,0.024417,0.608333,632,8080249,130082,0,5408
71487,16.740500,16.627916,11.070713,0.000000,5.528583,5.434779,0.093388,0.068750,0.014833,0.648459,641,8071010,132420,0,7210
71488,16.749167,16.616291,11.477922,0.000000,5.159251,5.137237,0.021805,0.051916,0.023375,0.962251,633,8095731,134704,0,5408
71489,16.785000,16.654335,11.078370,0.000000,5.593208,5.484403,0.108514,0.052458,0.014250,0.609750,631,8064853,131333,0,5408
71490,16.516250,16.351393,11.792580,0.000000,5.335666,5.324585,0.010873,0.056083,0.015833,0.717833,640,8055418,131282,0,7210
71491,16.706875,16.599213,11.070368,0.000000,5.529125,5.481070,0.047763,0.052250,0.013041,0.614625,634,8095663,133639,0,5408
71492,16.742000,16.618553,10.927713,0.000000,5.764667,5.604237,0.160346,0.052750,0.012166,1.308666,632,8095678,132104,0,5408
71493,16.682458,16.564663,10.473532,0.000000,6.468583,6.292196,0.176304,0.058458,0.013417,0.290167,639,8055645,135026,0,7210
71494,16.711792,16.634858,11.583082,0.000000,6.162417,6.162029,0.000263,0.054375,0.041833,0.941375,635,8095593,130898,0,5408
71495,16.838041,16.687786,10.525799,0.000000,7.026959,6.829279,0.197638,0.046709,0.019000,1.283958,630,8064805,119787,0,5408
71496,16.606292,16.457109,10.265962,0.000000,7.051500,6.867029,0.184387,0.051000,0.019750,0.314084,640,8061036,119071,0,7210
71497,16.721750,16.634168,10.714627,0.000000,6.739958,6.578904,0.160971,0.052417,0.018583,1.272667,632,8090185,123920,0,5408
71498,16.674542,16.552622,10.310006,0.000000,6.869209,6.685529,0.183555,0.047666,0.023625,0.606542,631,8064773,119536,0,5408
71499,16.702250,16.554036,10.526004,0.000000,6.822958,6.655738,0.167137,0.054708,0.013833,0.946666,641,8071001,120913,0,7210
71500,16.653291,16.541232,10.608559,0.000000,6.560834,6.417570,0.143180,0.054042,0.019375,0.304292,633,8095696,123026,0,5408
71501,16.744792,16.632751,10.609547,0.000000,6.867084,6.707988,0.159013,0.057083,0.022125,0.611416,632,8080322,121400,0,5408
71502,16.612875,16.468701,10.340907,0.000000,6.998168,6.807988,0.190096,0.041625,0.017375,0.322250,638,8055478,120334,0,7210
71503,16.722208,16.617922,10.570970,0.000000,6.822001,6.653571,0.168347,0.049875,0.020209,1.037959,633,8095689,123783,0,5408
71504,16.641000,16.486323,10.573149,0.000000,6.736293,6.690654,0.045555,0.058417,0.015792,1.259167,633,8064770,120047,0,5408
71505,16.652542,16.534165,10.771593,0.000000,6.663958,6.663487,0.000346,0.045917,0.016083,0.314750,639,8071050,123125,0,7210
71506,16.606958,16.526131,10.862914,0.000000,6.933001,6.932612,0.000305,0.050334,0.020166,1.112709,632,8095666,121060,0,5408
71507,16.785250,16.666158,10.367762,0.000000,7.166500,6.989529,0.176888,0.052125,0.012042,0.291416,631,8080245,121054,0,5408
71508,16.626750,16.503700,10.476136,0.000000,6.853791,6.674112,0.179596,0.047334,0.016750,0.912917,638,8071056,122095,0,7210
71509,16.845250,16.720506,10.508197,0.000000,7.028625,6.870737,0.157763,0.045959,0.018458,0.369084,634,8080281,121157,0,5408
71510,16.868084,16.771914,10.577466,0.000000,7.020667,6.838821,0.181679,0.072083,0.037292,0.601042,637,8072169,120934,0,7006
71511,16.458166,16.359753,10.423780,0.000000,6.483834,6.323904,0.159846,0.059125,0.050792,1.247167,632,8082382,122155,0,5612
71512,16.756250,16.605195,10.482925,0.000000,6.998084,6.837029,0.160972,0.057125,0.039750,0.652250,631,8076870,120473,0,5408
71513,16.628542,16.515242,10.437919,0.000000,6.875250,6.696445,0.178763,0.050750,0.026458,1.244167,643,8086480,121321,0,7210
71514,16.648375,16.533503,10.513166,0.000000,6.744834,6.587237,0.157513,0.054417,0.026875,0.307542,629,8064863,121167,0,5408
71515,16.627167,16.462905,10.283167,0.000000,6.990541,6.846737,0.143721,0.042666,0.009959,0.977208,632,8064726,119520,0,5408
71516,16.651458,16.538508,10.160671,0.000000,7.179124,7.002154,0.176887,0.045417,0.021166,0.289875,640,8086437,119315,0,7210
71517,16.334292,16.242759,11.285045,0.000000,5.981374,5.980836,0.000538,0.047250,0.017041,0.926542,633,8095716,140541,0,5408
71518,17.075583,16.947965,10.817458,0.000000,6.971374,6.809778,0.161513,0.049542,0.011375,0.479333,630,8064737,127883,0,5408
71519,16.698792,16.536535,10.110171,0.000000,7.207417,7.024029,0.183221,0.054291,0.040167,0.913667,641,8055583,119336,0,7210
71520,16.761166,16.705752,10.661817,0.000000,6.769499,6.606737,0.162637,0.051209,0.035916,1.160042,630,8095788,124339,0,5408
71521,16.665542,16.538335,10.356956,0.000000,6.998750,6.844904,0.153763,0.053083,0.021459,0.311375,631,8080147,120775,0,5408
71522,16.587542,16.448282,10.372903,0.000000,6.884043,6.713488,0.170471,0.048416,0.016875,1.298749,641,8071029,120774,0,7210
71523,16.734958,16.597196,10.308082,0.000000,6.982459,6.830571,0.151804,0.043583,0.012875,0.311084,629,8064886,120865,0,5408
71524,16.701667,16.595331,10.330706,0.000000,7.096583,6.951487,0.144971,0.050250,0.018458,0.963458,634,8095562,120859,0,5408
71525,16.585125,16.470585,10.103750,0.000000,7.156375,6.996446,0.159804,0.047083,0.010292,0.305875,637,8062512,118291,0,7210
71526,16.760083,16.642044,10.461944,0.000000,6.983166,6.842612,0.140429,0.051125,0.034042,0.698334,632,8088942,122258,0,5408
71527,16.671667,16.550173,10.166870,0.000000,7.165999,7.018070,0.147804,0.054916,0.018917,1.301375,631,8080157,118530,0,5408
71528,16.657708,16.579717,10.216549,0.000000,7.150166,6.984904,0.165137,0.052667,0.050708,0.663958,643,8086469,119435,0,7210
71529,16.750708,16.593107,10.255552,0.000000,7.168042,7.016863,0.151054,0.047917,0.013542,1.256459,629,8064694,119447,0,5408
71530,16.773042,16.697067,10.382462,0.000000,7.091750,6.945029,0.146638,0.075792,0.035250,0.290375,633,8095677,119424,0,5408
71531,16.610750,16.433962,10.318273,0.000000,6.184458,6.019612,0.164721,0.071042,0.012833,0.584875,638,8040151,116470,0,7210
71532,16.724542,16.623459,10.570780,0.000000,6.914833,6.748113,0.166637,0.062333,0.019833,0.296292,634,8095766,121365,0,5408
71533,16.469375,16.349161,10.518409,0.000000,6.859666,6.859403,0.000180,0.063583,0.014292,0.967042,631,8080138,117528,0,5408
71534,16.605458,16.440763,10.462815,0.000000,7.201708,7.191654,0.009887,0.045750,0.011917,0.350417,640,8055599,117195,0,7210
71535,16.889917,16.775131,10.191179,0.000000,7.351541,7.194154,0.157304,0.040708,0.008750,0.868042,630,8080277,119096,0,5408
71536,16.616833,16.487634,9.996370,0.000000,7.256832,7.101320,0.155429,0.040667,0.010291,1.266125,631,8080211,117996,0,5408
71537,16.690875,16.611459,10.141289,0.000000,7.244832,7.074487,0.170262,0.040542,0.010625,0.289375,641,8070970,116743,0,7210
71538,16.805125,16.700293,10.255878,0.000000,7.177959,7.022696,0.155179,0.050833,0.020625,1.277667,630,8095716,120666,0,5408
71539,16.696292,16.575576,10.060858,0.000000,7.261666,7.078362,0.183221,0.043791,0.010084,0.295416,632,8080224,116725,0,5408
71540,16.651875,16.529002,10.210744,0.000000,7.092667,6.909696,0.182888,0.053166,0.012667,0.942834,640,8071003,117317,0,7210
71541,16.586041,16.509955,10.392542,0.000000,6.942417,6.809321,0.132971,0.053375,0.051375,0.431500,633,8095722,119731,0,5408
71542,16.762125,16.607245,10.191752,0.000000,7.222125,7.034696,0.187304,0.045542,0.018625,1.023334,628,8064824,117416,0,5408
71543,16.461459,16.340095,10.494998,0.000000,7.190708,7.190377,0.000331,0.044208,0.010125,0.951625,641,8071035,117407,0,7210
71544,16.874166,16.758385,10.096473,0.000000,7.424791,7.285321,0.139387,0.048875,0.012750,0.318458,632,8080194,119529,0,5408
71545,16.683917,16.562659,10.030538,0.000000,7.311458,7.142445,0.168930,0.046417,0.010000,1.293834,630,8080282,116494,0,5408
71546,16.574875,16.470038,9.930139,0.000000,7.340583,7.171362,0.169138,0.047125,0.038833,0.314417,640,8070952,117675,0,7210
71547,16.815542,16.672873,10.005679,0.000000,7.375917,7.203946,0.171846,0.052875,0.010958,1.283875,632,8080266,118563,0,5408
71548,16.683125,16.616924,10.076314,0.000000,7.320957,7.148570,0.172304,0.064958,0.036167,0.304000,632,8093675,118173,0,5408
71549,16.656458,16.488330,9.951411,0.000000,7.300625,7.127446,0.173096,0.041750,0.011125,0.946917,640,8057665,115850,0,7210
71550,16.580833,16.468375,10.311128,0.000000,6.965458,6.929363,0.036012,0.051125,0.033417,0.629208,631,8080160,119332,0,5408
71551,16.949792,16.835214,10.163532,0.000000,7.423543,7.245321,0.178138,0.053417,0.027750,0.662875,634,8080479,117003,0,5408
71552,16.046458,15.941388,9.712360,0.000000,7.090958,6.924070,0.166804,0.044167,0.051708,1.259666,644,8083777,115630,0,7667
71553,16.922625,16.757215,12.132732,0.000000,4.743208,4.710294,0.032831,0.049167,0.058083,0.648084,628,8049319,177148,0,5408
71554,16.819250,16.765280,10.753351,0.000000,6.497625,6.300404,0.197138,0.084000,0.013417,1.288333,633,8095742,132166,0,5408
71555,16.746792,16.562624,10.572297,0.000000,6.528125,6.362071,0.165971,0.052500,0.012000,0.302625,639,8089019,130998,0,7210
71556,16.555583,16.425915,10.624501,0.000000,6.278375,6.225863,0.052429,0.044500,0.011042,0.965374,631,8046752,132076,0,5408
71557,16.854750,16.751166,10.808578,0.000000,6.526583,6.351362,0.175138,0.048542,0.012333,0.465833,632,8080239,130824,0,5408
71558,16.671334,16.585810,10.743595,0.000000,6.245833,6.102029,0.143679,0.058375,0.021125,0.837834,639,8086493,134188,0,7210
71559,16.592833,16.475388,10.594611,0.000000,6.364667,6.213571,0.151013,0.054917,0.012250,0.789791,632,8077504,130927,0,5408
71560,16.614083,16.457780,10.462584,0.000000,6.463333,6.296862,0.166388,0.042584,0.015250,0.609166,631,8067488,131006,0,5408
71561,16.728834,16.605558,10.651970,0.000000,6.509916,6.353570,0.156262,0.048000,0.012458,0.932958,638,8071034,132883,0,7210
71562,16.649625,16.522843,10.598662,0.000000,6.423125,6.274446,0.148554,0.042375,0.009125,0.297791,634,8080236,132315,0,5408
71563,16.716458,16.656694,10.662014,0.000000,6.407625,6.225029,0.182513,0.065833,0.018709,1.251292,639,8118149,132157,0,7126
71564,16.754333,16.574491,10.730342,0.000000,6.476417,6.322488,0.153846,0.060917,0.013125,0.611542,630,8033149,132119,0,5492
71565,16.658917,16.557919,10.637857,0.000000,6.457416,6.294779,0.162554,0.048333,0.050000,0.956625,631,8080337,130469,0,5408
71566,16.538333,16.459834,10.992906,0.000000,6.272459,6.237835,0.034624,0.043959,0.046250,0.920333,642,8101760,132497,0,7210
71567,16.495625,16.338410,10.411522,0.000000,6.416416,6.270071,0.146262,0.049542,0.010292,0.392583,631,8064854,133840,0,5408
71568,16.922375,16.834785,10.944593,0.000000,6.347583,6.201321,0.146179,0.048292,0.020250,0.985749,633,8080253,137289,0,5408
71569,16.705084,16.559016,10.599730,0.000000,6.474042,6.307154,0.166805,0.047666,0.010042,0.653208,641,8086554,131773,0,7210
71570,16.899000,16.781077,10.953200,0.000000,6.269418,6.148779,0.120555,0.065333,0.017417,0.969750,627,8049266,132780,0,5408
71571,16.506000,16.401208,11.075572,0.000000,6.052249,6.034877,0.017372,0.056750,0.017208,0.290584,633,8095617,131526,0,5408
71572,16.585583,16.438660,10.741653,0.000000,5.722875,5.592778,0.129680,0.049375,0.017833,0.911126,640,8086598,140102,0,7210
71573,16.780000,16.658518,10.739656,0.000000,5.884541,5.705195,0.179221,0.051375,0.062542,0.605875,633,8064653,140610,0,5408
71574,16.609917,16.448372,10.657753,0.000000,5.784209,5.641404,0.142430,0.048666,0.016459,1.240375,630,8064768,139535,0,5408
71575,16.628666,16.545110,10.842796,0.000000,5.717709,5.585904,0.131722,0.049167,0.012292,1.023458,661,8091437,142724,0,9251
71576,16.760625,16.623626,10.781788,0.000000,5.930875,5.751987,0.178804,0.048334,0.011333,0.289792,631,8049286,141316,0,5408
71577,16.746792,16.609586,10.734674,0.000000,6.011209,5.860363,0.150762,0.054833,0.011500,1.271791,631,8080188,139007,0,5408
71578,16.771958,16.650164,10.772485,0.000000,5.886250,5.721820,0.164138,0.048750,0.011209,0.649833,641,8086594,140250,0,7210
71579,16.545417,16.429821,11.093759,0.000000,5.676624,5.652834,0.023582,0.066708,0.017959,0.983709,631,8064654,141189,0,5408
71580,16.700750,16.611791,10.741520,0.000000,5.949084,5.774321,0.174721,0.053625,0.024458,0.634333,632,8080233,139463,0,5408
71581,16.702958,16.573288,10.653882,0.000000,5.916374,5.764070,0.152221,0.047417,0.019292,0.958292,643,8101917,140890,0,7210
71582,16.627167,16.514691,10.692297,0.000000,5.890168,5.744529,0.145555,0.053625,0.051583,1.298458,631,8049314,140763,0,5408
71583,16.666417,16.552857,11.017652,0.000000,5.937541,5.917961,0.019580,0.054500,0.012666,0.481541,632,8090045,139979,0,5408
71584,16.659375,16.532405,10.669145,0.000000,5.934459,5.790112,0.144222,0.052458,0.011833,1.308583,641,8092082,140015,0,7210
71585,16.657375,16.512289,10.763223,0.000000,5.815125,5.672196,0.142846,0.043958,0.014125,0.304167,629,8049336,140501,0,5408
71586,16.724916,16.635147,10.740969,0.000000,6.085125,5.934029,0.151013,0.045834,0.031916,1.329042,632,8080212,139909,0,5408
71587,16.705542,16.593864,10.748880,0.000000,5.988958,5.926653,0.062221,0.049458,0.048750,0.642708,641,8101902,139788,0,7210
71588,16.682708,16.540631,10.726333,0.000000,5.801542,5.656570,0.144597,0.054042,0.018958,0.965083,630,8049332,141018,0,5408
71589,16.655417,16.505132,10.683041,0.000000,6.029208,5.814571,0.214554,0.046750,0.018708,1.308167,631,8080249,139029,0,5408
71590,17.184292,17.184534,11.097626,0.000000,6.125334,5.950987,0.174222,0.134750,0.042708,0.660542,643,8117349,140201,0,7210
71591,16.198791,15.963366,11.078814,0.000000,4.902167,4.901834,0.000166,0.065750,0.020375,0.980042,630,8033875,140224,0,5408
71592,16.733792,16.629272,11.419334,0.000000,5.923917,5.919337,0.004580,0.047167,0.015791,0.291292,632,8080241,139232,0,5408
71593,16.766875,16.629508,10.693997,0.000000,5.996458,5.819653,0.176721,0.057250,0.012125,1.219126,640,8101869,139780,0,7210
71594,16.546875,16.430594,10.605591,0.000000,5.832958,5.681486,0.151139,0.040250,0.018792,0.606084,628,8049371,140469,0,5408
71595,16.638667,16.511947,10.782887,0.000000,5.981292,5.978628,0.002664,0.050958,0.037250,0.937416,633,8080200,138219,0,5408
71596,16.665250,16.560067,10.929056,0.000000,5.831667,5.822960,0.008707,0.042541,0.011375,0.289625,642,8101894,140897,0,7210
71597,16.813291,16.684170,10.829169,0.000000,6.075750,5.928696,0.146971,0.051792,0.022250,1.088667,631,8049344,140201,0,5408
71598,16.603792,16.461012,10.597833,0.000000,5.861082,5.703945,0.156846,0.046875,0.012417,1.251958,630,8080290,139371,0,5408
71599,16.622125,16.558262,10.842248,0.000000,6.042959,6.037919,0.005040,0.049708,0.046209,0.611917,642,8101825,139707,0,7210
71600,16.743000,16.639161,11.334718,0.000000,5.485208,5.484875,0.000166,0.056958,0.053042,0.949417,632,8064818,141133,0,5408
71601,16.656542,16.469335,10.813085,0.000000,5.954292,5.947544,0.006748,0.048083,0.034792,0.631834,633,8064820,138902,0,5408
71602,16.802333,16.700381,10.758046,0.000000,6.005000,5.834362,0.170555,0.045667,0.010625,1.088500,641,8101973,140242,0,7210
71603,16.640000,16.484668,10.696488,0.000000,5.836249,5.682195,0.153971,0.042667,0.009875,0.657958,630,8049222,140245,0,5408
71604,16.672375,16.625630,11.036161,0.000000,5.870667,5.870211,0.000456,0.051750,0.053417,0.952500,633,8095639,140524,0,5408
71605,16.632958,16.464549,10.566203,0.000000,5.964167,5.776612,0.187471,0.041375,0.010750,1.291917,641,8086467,139109,0,7210
71606,16.814125,16.721120,10.922453,0.000000,5.864333,5.724571,0.139679,0.049834,0.022416,0.450667,631,8064813,141307,0,5408
71607,16.562459,16.419918,10.471875,0.000000,6.074625,5.903029,0.171513,0.049375,0.009875,1.269208,631,8071435,139065,0,5408
71608,16.615791,16.489286,10.918337,0.000000,6.050875,6.044835,0.006040,0.042875,0.048125,0.629125,637,8079814,140135,0,7210
