frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other
18630,16.781209,16.675146,10.632114,0.000000,6.498834,6.329250,0.169542,0.053291,0.009334,0.970042,638,8086437,130698,0,7210,0,2,7208,0,4680,2528,0,0
18631,16.712250,16.613796,10.694156,0.000000,6.380417,6.232292,0.148042,0.066333,0.017333,1.326541,633,8095688,132178,0,5408,0,2,5406,0,3510,1896,0,0
18632,16.655708,16.511864,10.508247,0.000000,6.375210,6.208208,0.166918,0.056292,0.011291,0.668875,636,8064875,129755,0,5408,0,2,5406,0,3510,1896,0,0
18633,16.791583,16.674442,10.713671,0.000000,6.405667,6.244833,0.160750,0.059959,0.029875,0.846250,638,8070930,130796,0,7210,0,2,7208,0,4680,2528,0,0
18634,16.567709,16.442415,10.545923,0.000000,6.319458,6.167125,0.152250,0.049125,0.008375,0.292500,633,8080279,130005,0,5408,0,2,5406,0,3510,1896,0,0
18635,16.644083,16.536673,11.542374,0.000000,6.383708,6.383291,0.000417,0.062500,0.014542,1.265667,631,8080163,129714,0,5408,0,2,5406,0,3510,1896,0,0
18636,16.844875,16.762090,10.827408,0.000000,5.981209,5.833458,0.147667,0.064083,0.036792,0.308042,640,8086515,130733,0,7210,0,2,7208,0,4680,2528,0,0
18637,16.642333,16.503011,10.610505,0.000000,6.165208,6.011958,0.153167,0.063875,0.011334,0.935874,631,8064750,129340,0,5408,0,2,5406,0,3510,1896,0,0
18638,16.627459,16.523157,10.553493,0.000000,6.304624,6.137749,0.166792,0.062833,0.049875,1.262501,640,8072388,130130,0,7006,0,2,7004,0,4536,2468,0,0
18639,16.682166,16.548242,10.641282,0.000000,6.392666,6.250500,0.142083,0.057167,0.033167,0.649500,632,8079015,128492,0,5612,0,2,5610,0,3654,1956,0,0
18640,16.647417,16.539294,10.610581,0.000000,6.550084,6.400084,0.149917,0.063250,0.049125,1.294208,633,8098641,129552,0,5408,0,2,5406,0,3510,1896,0,0
18641,16.769792,16.621664,10.594866,0.000000,6.397999,6.212707,0.185250,0.053375,0.011500,0.607291,638,8052566,130064,0,7210,0,2,7208,0,4680,2528,0,0
18642,16.614583,16.483644,10.599670,0.000000,6.491084,6.344958,0.146042,0.062500,0.023417,1.315084,631,8064743,128142,0,5408,0,2,5406,0,3510,1896,0,0
18643,16.695625,16.623826,10.744476,0.000000,6.460918,6.311000,0.149834,0.064167,0.045291,0.289625,634,8111115,129599,0,5408,0,2,5406,0,3510,1896,0,0
18644,17.019792,16.970753,10.931948,0.000000,6.586708,6.419916,0.166667,0.137750,0.015125,1.316583,641,8071331,129415,0,7210,0,2,7208,0,4680,2528,0,0
18645,16.512875,16.405077,11.261421,0.000000,5.437458,5.436888,0.000320,0.141083,0.046708,0.305083,633,8095419,129875,0,5408,0,2,5406,0,3510,1896,0,0
18646,16.553250,16.331697,10.416961,0.000000,6.165209,6.018667,0.146458,0.066541,0.020292,1.293459,629,8049294,127649,0,5408,0,2,5406,0,3510,1896,0,0
18647,16.624125,16.517702,10.533395,0.000000,6.451833,6.280332,0.171418,0.060291,0.012084,0.964499,641,8071035,128858,0,7210,0,2,7208,0,4680,2528,0,0
18648,16.780708,16.669695,10.784908,0.000000,6.297166,6.170000,0.127000,0.072417,0.014625,0.293417,631,8080227,127895,0,5408,0,2,5406,0,3510,1896,0,0
18649,16.504250,16.389675,10.922472,0.000000,5.843499,5.821125,0.022374,0.076625,0.021167,0.581042,631,8082505,128521,0,5408,0,2,5406,0,3510,1896,0,0
18650,16.976958,16.848766,11.178954,0.000000,6.440833,6.314207,0.126501,0.077084,0.022666,0.608875,638,8068781,127788,0,7210,0,2,7208,0,4680,2528,0,0
18651,16.631917,16.477990,10.906370,0.000000,5.641125,5.534166,0.106876,0.056875,0.017833,0.788375,630,8064771,127481,0,5408,0,2,5406,0,3510,1896,0,0
18652,16.480667,16.341091,10.754579,0.000000,5.750375,5.644250,0.106042,0.048708,0.012208,0.609875,630,8080229,127627,0,5408,0,2,5406,0,3510,1896,0,0
18653,16.809708,16.713710,11.024179,0.000000,5.820957,5.694082,0.126792,0.065542,0.011375,1.240209,642,8086521,129307,0,7210,0,2,7208,0,4680,2528,0,0
18654,16.763792,16.612962,11.027088,0.000000,5.749375,5.640708,0.108584,0.059958,0.011375,1.225624,630,8064809,127202,0,5408,0,2,5406,0,3510,1896,0,0
18655,16.611625,16.485291,10.906389,0.000000,5.772668,5.665625,0.106959,0.048208,0.011583,0.644333,631,8080174,127643,0,5408,0,2,5406,0,3510,1896,0,0
18656,16.531333,16.416120,10.746630,0.000000,5.933958,5.810916,0.122917,0.057708,0.011292,1.264625,642,8086561,128513,0,7210,0,2,7208,0,4680,2528,0,0
18657,16.511000,16.361709,10.775665,0.000000,5.894541,5.790458,0.104000,0.050792,0.010583,0.618125,638,8093263,130096,0,5865,0,2,5863,0,3510,2353,0,0
18658,16.804083,16.689712,13.986545,0.000000,3.344792,3.344306,0.000236,0.068084,0.024208,0.945584,632,8064737,185120,0,5408,0,2,5406,0,3510,1896,0,0
18659,16.671834,16.529791,11.265786,0.000000,5.315749,5.277222,0.038361,0.052041,0.011667,0.610000,660,8045006,144276,0,9251,0,2,9249,0,4680,4569,0,0
18660,16.793625,16.661603,11.749039,0.000000,4.913043,4.912597,0.000112,0.062125,0.012083,0.948583,633,8080132,141540,0,5408,0,2,5406,0,3510,1896,0,0
18661,16.601625,16.482314,11.478375,0.000000,5.127209,5.126723,0.000194,0.053791,0.026625,0.609625,630,8095708,142110,0,5408,0,2,5406,0,3510,1896,0,0
18662,16.594791,16.451719,11.242217,0.000000,5.233459,5.201930,0.031237,0.054750,0.024875,1.002583,638,8055509,142166,0,7210,0,2,7208,0,4680,2528,0,0
18663,16.831084,16.721666,11.480657,0.000000,5.266000,5.229138,0.036570,0.055916,0.016500,1.234958,635,8095696,141104,0,5408,0,2,5406,0,3510,1896,0,0
18664,16.576625,16.424575,11.517820,0.000000,4.965917,4.965515,0.000236,0.051000,0.026250,0.606458,631,8064774,141306,0,5408,0,2,5406,0,3510,1896,0,0
18665,16.648583,16.506042,11.326801,0.000000,5.213459,5.186556,0.026487,0.047833,0.009417,1.244624,638,8070977,142652,0,7210,0,2,7208,0,4680,2528,0,0
18666,16.723083,16.585197,11.377506,0.000000,5.218500,5.189638,0.028695,0.048834,0.016541,0.609416,632,8080247,141489,0,5408,0,2,5406,0,3510,1896,0,0
18667,16.681959,16.563036,11.414734,0.000000,5.174291,5.138056,0.035986,0.043958,0.012333,0.908042,629,8085523,141893,0,5408,0,2,5406,0,3510,1896,0,0
18668,16.678791,16.577579,11.277217,0.000000,5.320916,5.268930,0.051528,0.045042,0.024958,0.609125,642,8081157,143118,0,7210,0,2,7208,0,4680,2528,0,0
18669,16.764667,16.598660,11.411289,0.000000,5.217375,5.183013,0.034153,0.050792,0.010333,0.902792,631,8064861,141262,0,5408,0,2,5406,0,3510,1896,0,0
18670,16.647458,16.548430,11.355383,0.000000,5.203918,5.174639,0.028778,0.070792,0.012250,1.254292,633,8095576,141918,0,5408,0,2,5406,0,3510,1896,0,0
18671,16.690875,16.550916,11.305160,0.000000,5.255624,5.216805,0.038361,0.045167,0.017542,0.641834,638,8055760,142094,0,7210,0,2,7208,0,4680,2528,0,0
18672,16.762084,16.632581,11.541994,0.000000,5.114083,5.103097,0.010612,0.052041,0.016250,0.658125,632,8080027,141735,0,5408,0,2,5406,0,3510,1896,0,0
18673,16.533166,16.415206,11.484369,0.000000,5.089792,5.089223,0.000319,0.043000,0.023459,0.608542,633,8095687,142310,0,5408,0,2,5406,0,3510,1896,0,0
18674,16.694500,16.526524,11.109693,0.000000,5.441292,5.365055,0.075445,0.046167,0.024375,1.245500,637,8055653,142412,0,7210,0,2,7208,0,4680,2528,0,0
18675,16.736584,16.608345,11.297055,0.000000,5.366625,5.314013,0.052487,0.052125,0.009500,0.611916,633,8080217,141255,0,5408,0,2,5406,0,3510,1896,0,0
18676,16.628500,16.512076,11.446585,0.000000,5.084708,5.080931,0.003319,0.055833,0.011333,0.910624,631,8080176,142259,0,5408,0,2,5406,0,3510,1896,0,0
18677,16.666750,16.542343,12.228989,0.000000,5.184917,5.184305,0.000278,0.051500,0.026291,0.610916,640,8070996,143046,0,7210,0,2,7208,0,4680,2528,0,0
18678,16.880750,16.776629,11.312553,0.000000,5.464458,5.384555,0.079528,0.068333,0.027458,1.234041,635,8099234,141995,0,5408,0,2,5406,0,3510,1896,0,0
18679,16.535291,16.387576,11.926452,0.000000,4.714125,4.713681,0.000194,0.052417,0.038542,1.235417,632,8076844,149869,0,5408,0,2,5406,0,3510,1896,0,0
18680,16.628209,16.499918,11.850996,0.000000,4.841209,4.840222,0.000320,0.046875,0.025291,0.612125,641,8070751,151481,0,7210,0,2,7208,0,4680,2528,0,0
18681,16.851750,16.750733,12.040339,0.000000,4.823292,4.822763,0.000279,0.072416,0.051084,0.651583,635,8095682,150663,0,5408,0,2,5406,0,3510,1896,0,0
18682,16.686958,16.538507,12.306370,0.000000,4.463917,4.427139,0.036528,0.064833,0.028667,0.294042,630,8065072,150109,0,5408,0,2,5406,0,3510,1896,0,0
18683,16.591167,16.447313,12.347979,0.000000,4.301250,4.300638,0.000403,0.075791,0.015000,1.324375,639,8055271,150345,0,7210,0,2,7208,0,4680,2528,0,0
18684,16.776583,16.688845,12.155494,0.000000,5.001541,4.985638,0.015653,0.073208,0.015417,0.360083,632,8080493,150338,0,5408,0,2,5406,0,3510,1896,0,0
18685,16.715625,16.555746,12.112792,0.000000,4.585125,4.584348,0.000402,0.071125,0.034417,1.123875,637,8095385,150403,0,5408,0,2,5406,0,3510,1896,0,0
18686,16.520625,16.411619,12.147162,0.000000,4.439043,4.438431,0.000278,0.066125,0.025208,1.344792,640,8068950,152022,0,7210,0,2,7208,0,4680,2528,0,0
18687,16.808125,16.692139,11.396350,0.000000,5.279167,5.241513,0.037362,0.068667,0.042208,0.350000,635,8097961,149117,0,5408,0,2,5406,0,3510,1896,0,0
18688,16.595042,16.478746,11.454911,0.000000,5.071999,5.068556,0.003235,0.066125,0.032000,0.654249,631,8076960,150501,0,5408,0,2,5494,0,3510,1984,0,0
18689,16.705416,16.585103,11.567584,0.000000,5.108791,5.104638,0.003778,0.079959,0.035666,0.444625,641,8074044,152089,0,7210,0,2,7120,0,4680,2440,0,0
18690,16.725042,16.592670,11.230176,0.000000,5.373874,5.310388,0.063195,0.065458,0.033834,0.942832,630,8064823,148838,0,5408,0,2,5406,0,3510,1896,0,0
18691,16.636333,16.521334,11.502309,0.000000,5.080917,5.045056,0.035569,0.069542,0.021125,0.634917,639,8072149,150935,0,7006,0,2,7004,0,4536,2468,0,0
18692,16.622959,16.493431,11.447576,0.000000,5.143626,5.143139,0.000195,0.066166,0.035625,1.209166,635,8079112,151341,0,5612,0,2,5610,0,3654,1956,0,0
18693,16.726416,16.625014,11.229867,0.000000,5.415041,5.345513,0.069195,0.056500,0.050625,1.140666,633,8097039,149341,0,5408,0,2,5406,0,3510,1896,0,0
18694,16.664084,16.528296,11.544531,0.000000,5.016543,5.016015,0.000236,0.058125,0.020958,0.639917,638,8054157,150953,0,7210,0,2,7208,0,4680,2528,0,0
18695,16.736083,16.597289,11.429198,0.000000,5.251458,5.227931,0.023361,0.063583,0.023084,1.289875,633,8080300,150753,0,5408,0,2,5406,0,3510,1896,0,0
18696,16.676500,16.603443,11.966386,0.000000,4.706251,4.693972,0.011862,0.079375,0.015208,0.608000,631,8095571,149938,0,5408,0,2,5406,0,3510,1896,0,0
18697,16.674708,16.567245,11.546726,0.000000,5.066833,5.055514,0.011069,0.071834,0.044416,0.937459,639,8071099,151161,0,7210,0,2,7208,0,4680,2528,0,0
18698,16.677375,16.555461,11.812045,0.000000,4.871084,4.870597,0.000195,0.074709,0.028041,0.610708,631,8086001,151416,0,5408,0,2,5406,0,3510,1896,0,0
18699,16.722000,16.569101,11.396601,0.000000,5.220917,5.195430,0.025196,0.069834,0.016958,0.902917,630,8058907,148214,0,5408,0,2,5406,0,3510,1896,0,0
18700,16.627084,16.517506,11.535409,0.000000,5.050458,5.041014,0.009236,0.060250,0.036541,0.913541,641,8086443,151616,0,7210,0,2,7208,0,4680,2528,0,0
18701,16.732416,16.607976,11.679908,0.000000,4.966291,4.953722,0.012111,0.065250,0.045917,0.615958,632,8080231,151201,0,5408,0,2,5406,0,3510,1896,0,0
18702,16.661250,16.527790,11.389746,0.000000,5.208876,5.195596,0.013071,0.056667,0.013833,1.259041,631,8065343,148952,0,5408,0,2,5406,0,3510,1896,0,0
18703,16.647084,16.546290,11.331963,0.000000,5.241625,5.215973,0.025444,0.068708,0.014625,0.609667,638,8070662,150767,0,7210,0,2,7208,0,4680,2528,0,0
18704,16.974666,16.829433,11.757529,0.000000,5.064916,5.060389,0.003861,0.071750,0.013667,1.162084,633,8080024,151912,0,5408,0,2,5406,0,3510,1896,0,0
18705,16.453625,16.315290,12.063859,0.000000,4.409333,4.408638,0.000320,0.061875,0.019000,0.299875,633,8086345,148920,0,5408,0,2,5406,0,3510,1896,0,0
18706,16.748917,16.662227,11.548406,0.000000,5.118459,5.077473,0.040569,0.063250,0.045333,0.957166,641,8080471,149738,0,7210,0,2,7208,0,4680,2528,0,0
18707,16.636583,16.491131,11.483785,0.000000,5.069958,5.069430,0.000153,0.061000,0.012584,0.300792,631,8064679,148681,0,5408,0,2,5406,0,3510,1896,0,0
18708,16.677792,16.555545,11.358328,0.000000,5.182793,5.164180,0.018321,0.072208,0.024209,0.952541,634,8080229,148894,0,5408,0,2,5406,0,3510,1896,0,0
18709,16.656542,16.562176,11.396970,0.000000,5.149416,5.120931,0.028110,0.067333,0.038708,1.341750,641,8086528,149765,0,7210,0,2,7208,0,4680,2528,0,0
18710,16.750166,16.608845,11.449288,0.000000,5.140084,5.126347,0.013403,0.068667,0.025833,0.649458,632,8064658,149379,0,5408,0,2,5406,0,3510,1896,0,0
18711,16.646542,16.531944,11.142052,0.000000,5.418502,5.355097,0.063071,0.061417,0.011875,1.292750,632,8080229,148053,0,5408,0,2,5406,0,3510,1896,0,0
18712,16.708375,16.588793,11.265210,0.000000,5.324627,5.275056,0.049278,0.058667,0.015333,0.644500,635,8071386,149235,0,7210,0,2,7208,0,4680,2528,0,0
18713,16.634125,16.496272,11.456539,0.000000,5.125292,5.109514,0.015445,0.055792,0.021708,0.944251,632,8064472,149028,0,5408,0,2,5406,0,3510,1896,0,0
18714,16.753500,16.696945,11.464882,0.000000,5.245916,5.205846,0.039612,0.064417,0.050625,0.295750,634,8111058,149191,0,5408,0,2,5406,0,3510,1896,0,0
18715,16.606167,16.415014,11.218175,0.000000,5.237501,5.215223,0.022028,0.060041,0.014500,0.926624,637,8040111,147830,0,7210,0,2,7208,0,4680,2528,0,0
18716,16.686375,16.621285,11.577223,0.000000,5.084584,5.072222,0.012028,0.066625,0.041250,0.610417,635,8111131,150265,0,5408,0,2,5406,0,3510,1896,0,0
18717,16.409791,16.250374,10.958877,0.000000,5.297166,5.249596,0.047278,0.063667,0.019208,1.245167,640,8141388,154777,0,5537,0,2,5535,0,3510,2025,0,0
18718,17.039334,16.926591,11.877624,0.000000,5.107374,5.096181,0.010902,0.063458,0.029958,0.942000,634,8009126,149688,0,7210,0,2,7208,0,4680,2528,0,0
18719,16.419291,16.283923,10.865723,0.000000,5.414876,5.345514,0.069028,0.057584,0.011916,0.652250,633,8064124,145868,0,5536,0,2,5534,0,3510,2024,0,0
18720,16.668542,16.572947,11.403923,0.000000,5.265833,5.243888,0.021654,0.065375,0.013667,0.926958,637,8125261,155562,0,5639,0,2,5637,0,3510,2127,0,0
18721,16.914792,16.797754,12.174512,0.000000,4.695708,4.675681,0.019736,0.072083,0.031250,0.612042,638,8040175,156724,0,7210,0,2,7208,0,4680,2528,0,0
18722,16.711750,16.560519,11.635713,0.000000,5.100708,5.099805,0.000611,0.062541,0.014125,1.118208,631,8064750,147833,0,5408,0,2,5406,0,3510,1896,0,0
18723,16.642958,16.559833,11.376998,0.000000,5.261167,5.235555,0.025321,0.073083,0.014292,0.610125,634,8095603,147520,0,5408,0,2,5406,0,3510,1896,0,0
18724,16.646875,16.517165,11.362524,0.000000,5.143000,5.125681,0.016903,0.066208,0.049042,0.982667,639,8055528,146746,0,7210,0,2,7208,0,4680,2528,0,0
18725,16.663792,16.516533,11.745051,0.000000,4.908666,4.908097,0.000278,0.055833,0.018750,0.939208,633,8064818,148703,0,5408,0,2,5406,0,3510,1896,0,0
18726,16.736666,16.646959,11.401341,0.000000,5.248541,5.212096,0.036237,0.062209,0.013125,0.615542,633,8093217,146848,0,5408,0,2,5406,0,3510,1896,0,0
18727,16.682250,16.574618,11.307133,0.000000,5.278042,5.201806,0.075903,0.071709,0.028458,1.084333,639,8073523,146224,0,7210,0,2,7208,0,4680,2528,0,0
18728,16.635625,16.492746,11.519960,0.000000,5.124874,5.122555,0.002111,0.069250,0.026792,0.638250,633,8080198,146481,0,5408,0,2,5406,0,3510,1896,0,0
18729,16.762167,16.644536,11.402665,0.000000,5.347166,5.310929,0.035945,0.064750,0.036500,0.748375,631,8080131,145600,0,5408,0,2,5406,0,3510,1896,0,0
18730,16.664042,16.554607,12.269880,0.000000,5.227000,5.226473,0.000194,0.058000,0.020250,0.610375,642,8086416,148327,0,7210,0,2,7208,0,4680,2528,0,0
18731,16.173416,16.215984,11.199806,0.000000,5.135917,5.135513,0.000195,0.063084,0.205291,0.901958,649,8231193,155617,0,6056,0,2,6054,0,3510,2544,0,0
18732,17.104334,16.813703,11.785834,0.000000,5.123833,5.093180,0.030362,0.071625,0.019375,0.649709,617,7910348,151270,0,5408,0,2,5406,0,3510,1896,0,0
18733,16.546125,16.429756,11.097679,0.000000,5.375041,5.327264,0.047527,0.067666,0.013917,0.622792,648,8115138,150872,0,7614,0,2,7612,0,4680,2932,0,0
18734,16.884625,16.733301,11.947963,0.000000,4.915709,4.914347,0.001153,0.065583,0.012583,1.215874,629,8018487,156327,0,5408,0,2,5406,0,3510,1896,0,0
18735,16.688583,16.592346,11.417621,0.000000,5.224374,5.185221,0.038945,0.069500,0.021000,0.608666,634,8095666,146433,0,5408,0,2,5406,0,3510,1896,0,0
18736,16.654000,16.538048,11.269085,0.000000,5.260875,5.198639,0.061903,0.069542,0.026708,1.250959,640,8086419,147338,0,7210,0,2,7208,0,4680,2528,0,0
18737,16.617625,16.463033,11.123204,0.000000,5.364333,5.306680,0.057445,0.064917,0.018541,0.447083,636,8109931,147685,0,5630,0,2,5628,0,3510,2118,0,0
18738,16.486583,16.409871,12.436219,0.000000,4.684126,4.683430,0.000279,0.083709,0.023208,0.901250,636,8047886,157920,0,5677,0,2,5675,0,3510,2165,0,0
18739,16.971834,16.815051,12.088416,0.000000,4.837624,4.836931,0.000235,0.061666,0.012459,0.637083,639,8040239,152305,0,7210,0,2,7208,0,4680,2528,0,0
18740,16.712791,16.591657,11.322862,0.000000,5.422459,5.419556,0.002653,0.061542,0.014667,1.158125,633,8081206,146891,0,5408,0,2,5406,0,3510,1896,0,0
18741,16.802917,16.735426,11.421529,0.000000,5.320209,5.269430,0.050529,0.068792,0.035958,1.214334,635,8105352,148988,0,5408,0,2,5406,0,3510,1896,0,0
18742,16.645917,16.529677,11.620098,0.000000,4.928084,4.922723,0.005111,0.068708,0.045458,0.613208,638,8060204,147648,0,7210,0,2,7208,0,4680,2528,0,0
18743,16.686375,16.550292,11.239790,0.000000,5.353916,5.299180,0.054486,0.064875,0.019583,1.234042,633,8095805,147678,0,5408,0,2,5406,0,3510,1896,0,0
18744,16.717750,16.587847,11.090009,0.000000,5.473750,5.373305,0.100153,0.058708,0.040250,0.613542,636,8041233,146564,0,7006,0,2,7004,0,4536,2468,0,0
18745,16.633875,16.540572,11.477915,0.000000,5.117959,5.114223,0.003444,0.068166,0.048000,1.235251,636,8094530,148736,0,5612,0,2,5610,0,3654,1956,0,0
18746,16.633916,16.472242,11.170052,0.000000,5.354625,5.310805,0.043403,0.055792,0.047917,0.652791,629,8064674,146030,0,5408,0,2,5406,0,3510,1896,0,0
18747,16.356125,16.227906,10.762126,0.000000,5.502834,5.424138,0.078446,0.057250,0.011042,0.950792,646,8100806,147374,0,7413,0,2,7411,0,4680,2731,0,0
18748,16.678709,16.612198,11.447908,0.000000,5.180084,5.167473,0.012319,0.079958,0.038333,0.968917,634,8063331,150062,0,5687,0,2,5685,0,3510,2175,0,0
18749,17.116208,16.970084,12.130899,0.000000,4.975875,4.947056,0.028611,0.067958,0.012292,0.460958,632,8064743,152509,0,5408,0,2,5406,0,3510,1896,0,0
18750,16.612917,16.484216,11.115324,0.000000,5.393958,5.328346,0.065237,0.055708,0.009917,0.763749,641,8086581,144828,0,7210,0,2,7208,0,4680,2528,0,0
18751,16.670708,16.570167,11.226429,0.000000,5.402750,5.346473,0.056069,0.072292,0.036333,0.644167,631,8080169,145934,0,5408,0,2,5406,0,3510,1896,0,0
18752,16.748375,16.625165,11.464703,0.000000,5.221375,5.192222,0.028903,0.063042,0.033666,0.867499,633,8080141,148810,0,5408,0,2,5406,0,3510,1896,0,0
18753,16.453125,16.327502,11.071710,0.000000,5.303292,5.254138,0.048904,0.077667,0.012958,0.475791,642,8085742,148473,0,7339,0,2,7337,0,4680,2657,0,0
18754,16.351792,16.382569,11.350997,0.000000,5.148375,5.146640,0.001360,0.058666,0.176125,1.285041,634,8079508,150908,0,5537,0,2,5535,0,3510,2025,0,0
18755,17.155291,16.994376,11.978730,0.000000,5.098501,5.097972,0.000237,0.072250,0.125250,1.264834,635,8111164,153467,0,5408,0,2,5406,0,3510,1896,0,0
18756,16.731000,16.495415,11.597665,0.000000,4.937126,4.911138,0.025779,0.085000,0.031792,0.607916,637,8024623,145303,0,7210,0,2,7208,0,4680,2528,0,0
18757,16.721167,16.641562,11.563837,0.000000,5.136832,5.090222,0.046235,0.074792,0.044125,1.062125,632,8095718,147391,0,5408,0,2,5406,0,3510,1896,0,0
18758,16.648583,16.486481,11.267718,0.000000,5.276042,5.250139,0.025695,0.060542,0.018958,0.525458,633,8064761,145199,0,5408,0,2,5406,0,3510,1896,0,0
18759,16.617917,16.524567,11.464189,0.000000,5.092250,5.074347,0.017695,0.072708,0.018167,0.947251,640,8070970,147957,0,7210,0,2,7208,0,4680,2528,0,0
18760,16.588667,16.458751,11.156761,0.000000,5.335625,5.268681,0.066819,0.060166,0.020834,0.607167,631,8083679,147608,0,5408,0,2,5406,0,3510,1896,0,0
18761,16.765916,16.618580,11.440289,0.000000,5.274791,5.257347,0.017153,0.068959,0.017083,0.920083,629,8061337,148083,0,5408,0,2,5406,0,3510,1896,0,0
18762,16.665709,16.557761,11.505911,0.000000,5.137375,5.134971,0.002029,0.063000,0.029250,0.610542,640,8071006,149262,0,7210,0,2,7208,0,4680,2528,0,0
18763,16.721208,16.590322,11.340773,0.000000,5.288292,5.251723,0.036319,0.057750,0.033708,0.914041,632,8080266,148403,0,5408,0,2,5406,0,3510,1896,0,0
18764,16.818750,16.748955,11.542584,0.000000,5.198207,5.173347,0.024361,0.099167,0.040833,1.105957,635,8111176,148254,0,5408,0,2,5406,0,3510,1896,0,0
18765,16.506125,16.342388,11.736503,0.000000,4.766542,4.765971,0.000196,0.061708,0.011917,0.288375,636,8040085,147284,0,7210,0,2,7208,0,4680,2528,0,0
18766,16.780375,16.680240,11.726514,0.000000,5.013083,4.982264,0.030694,0.070667,0.046791,0.938167,654,8085082,148766,0,7449,0,2,7447,0,3510,3937,0,0
18767,16.683500,16.558999,11.388329,0.000000,5.211249,5.200347,0.010611,0.064417,0.015041,0.610583,633,8080232,144375,0,5408,0,2,5406,0,3510,1896,0,0
18768,16.455000,16.306586,11.066331,0.000000,5.229875,5.198722,0.030653,0.062417,0.022166,0.739292,642,8070986,144580,0,7210,0,2,7208,0,4680,2528,0,0
